league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_ft_2,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_1st_half_under05,pinnacle_1st_half_over05,pinnacle_corners_over_85,pinnacle_corners_under_85
Sweden_Allsvenskan_2025,2025,26,Degerfors,Djurgården,2025-10-04 13:00:00,1,1,2,7,3,10,3,3,0,0,5,2,6,3,11,5,16,11,43,57,Stora Valla,"Stora Vallavägen 1, Degerfors",3,3,3.5,3.4,1.88,1.19,1.7,2.71,1.67,2.15,1.43,1.72,2.55,1.98,1.3,2.51,3.2,1.44,2,0,0,1,1,2,0,-1,0,29,0,3849,2,1,3,3,4,0,6,4,2,2,1,1,4,2,1,56,40,99,103,1.45,0.76,2.21,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,34,21,1,11,16,1,6,4,38,50,33,67,0.53,1.6,0.5,1.67,0.88,1.64,63,50,1.44,1.44,2.88,30,True,True,False,False,False,False,True,1.97,3.67,3.80,2.82,1.22,1.72,2.59,1.52,1.65,2.27,1.69,2.10,3.25,1.35,1.45,2.59
Sweden_Allsvenskan_2025,2025,26,GAIS,Norrköping,2025-10-04 15:30:00,2,1,3,9,4,13,1,0,0,0,4,1,16,6,20,7,20,8,58,42,Friends Arena,"Råsta Strandväg 1, Solna",1,0,1.36,5.08,7.0,1.22,1.85,2.57,1.94,1.91,1.25,1.46,3.1,2.53,1.3,2.42,3.14,1.5,3,2,0,0,1,1,2,679,0,59,0,5280,2,1,3,2,6,2,5,8,0,0,1,0,0,1,1,53,32,90,95,1.92,0.76,2.67,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,14,25,1,8,20,1,5,13,42,84,25,75,1.87,0.87,1.75,1.08,1.68,1.16,59,17,2.01,1.11,3.12,30,True,True,True,False,False,False,True,7.88,1.40,4.82,2.80,1.22,1.74,2.63,1.50,1.99,1.84,,,3.26,1.35,,
Sweden_Allsvenskan_2025,2025,26,AIK,Värnamo,2025-10-05 12:00:00,2,3,5,9,3,12,4,1,0,0,3,4,13,13,16,17,16,9,44,56,Friends Arena,"Råsta Strandväg 1, Solna",4,1,1.31,4.4,7.09,1.22,1.73,2.71,1.99,1.83,1.26,1.58,3.35,2.4,1.35,2.64,3.29,1.46,5,0,3,2,0,2,3,678,0,50,0,20331,2,1,2,2,7,1,4,8,1,0,3,1,1,4,1,56,45,98,100,1.62,1.68,3.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22,27,1,9,16,1,6,9,50,71,25,75,1.8,0.33,2.17,0.17,1.76,0.48,50,29,1.56,1.45,3.01,30,True,True,True,True,True,False,True,6.42,1.46,4.82,2.95,1.24,1.75,2.68,1.48,1.91,1.91,,,3.36,1.33,,
Sweden_Allsvenskan_2025,2025,26,IFK Göteborg,Hammarby,2025-10-05 12:00:00,1,2,3,6,9,15,2,0,0,0,2,9,7,8,9,17,14,10,51,49,Friends Arena,"Råsta Strandväg 1, Solna",2,0,2.62,3.6,2.4,1.2,1.64,2.45,1.55,2.37,1.25,1.56,3.5,2.6,1.3,2.36,3.4,1.5,3,0,1,1,1,2,1,655,0,50,0,16644,2,1,3,4,3,5,7,8,0,0,2,0,0,2,1,55,40,100,123,1.11,2.0,3.11,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,37,17,1,10,14,1,13,8,50,71,38,59,1.47,1.67,1.58,1.5,1.76,1.96,50,30,1.79,1.8,3.59,30,True,True,True,False,False,False,True,2.52,2.77,3.52,2.84,1.23,1.75,,,1.63,2.30,,,,,,
Sweden_Allsvenskan_2025,2025,26,Sirius,Malmö FF,2025-10-05 14:30:00,5,1,6,5,10,15,0,1,0,0,5,8,5,13,10,21,16,11,41,59,Studenternas IP,"Ulleråkersvägen 6, Uppsala",0,1,3.67,3.57,1.76,1.2,1.65,2.64,1.57,2.25,1.27,1.49,3.25,2.43,1.3,2.64,3.25,1.44,6,2,1,3,0,3,3,662,0,50,0,6799,2,1,5,3,0,7,8,7,0,0,0,1,0,1,1,29,57,56,82,1.19,2.29,3.48,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,8,21,1,10,16,1,11,8,50,75,38,67,1.53,1.6,1.17,1.67,1.04,1.68,50,25,1.59,1.45,3.04,30,True,True,True,True,True,True,True,2.51,2.68,3.69,2.72,1.21,1.69,2.54,1.53,1.58,2.41,,,3.35,1.34,,
Sweden_Allsvenskan_2025,2025,26,Brommapojkarna,Häcken,2025-10-05 14:30:00,1,3,4,9,3,12,2,2,0,0,1,6,11,11,12,17,15,11,43,57,Grimsta IP,"Gulddragargränd 100, Hässelby-Vällingby, Stockholm",2,2,2.29,3.59,2.48,1.16,1.57,2.15,1.5,2.4,1.31,1.69,3.08,2.33,1.28,2.3,3.5,1.57,4,1,1,0,2,2,2,664,0,38,0,2824,2,1,3,3,6,0,6,6,0,1,2,1,1,3,1,37,46,68,108,1.09,1.83,2.92,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,19,13,1,11,15,1,9,10,46,75,25,59,0.8,1.27,1.0,1.25,1.16,1.16,54,25,1.53,1.62,3.15,30,True,True,True,True,False,False,True,2.12,3.23,3.83,2.49,1.18,1.61,2.39,1.59,1.53,2.55,,,,,,
Sweden_Allsvenskan_2025,2025,27,Norrköping,Malmö FF,2025-10-18 13:00:00,0,2,2,6,3,9,2,0,0,0,3,5,14,6,17,11,7,11,52,48,,,2,0,4.75,4.0,1.71,1.21,1.66,2.7,1.69,2.06,1.17,1.33,4.0,2.81,1.31,2.41,3.15,1.5,2,0,1,0,1,1,1,656,0,50,0,10019,2,1,3,1,3,2,4,5,0,0,2,0,0,2,1,53,43,126,125,1.67,1.37,3.04,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,18,31,1,11,7,1,5,9,58,81,39,69,1.07,1.6,1.23,1.54,1.12,1.62,43,20,1.46,1.52,2.98,30,True,True,False,False,False,False,False,1.67,4.86,4.17,2.77,1.23,1.71,,,1.71,2.16,,,,,,
Sweden_Allsvenskan_2025,2025,27,Häcken,Sirius,2025-10-18 15:30:00,1,1,2,7,3,10,2,0,0,0,7,2,9,13,16,15,9,7,60,40,Bravida Arena,"Inlandsgatan 48, Göteborg",2,0,2.05,3.8,2.98,1.08,1.45,2.04,1.38,2.7,1.25,1.5,3.15,2.38,1.22,2.11,3.94,1.73,2,1,1,0,0,0,2,-1,0,77,0,2714,2,1,4,2,3,1,6,4,1,0,1,0,1,1,1,56,31,112,83,1.91,1.31,3.22,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,13,13,1,6,10,1,12,8,70,96,35,66,1.07,1.07,1.08,0.92,1.23,1.12,31,4,1.84,1.48,3.32,30,True,True,False,False,False,False,True,3.43,1.99,3.99,2.07,1.12,1.43,2.11,1.74,1.42,2.92,,,,,,
Sweden_Allsvenskan_2025,2025,27,Hammarby,AIK,2025-10-19 12:00:00,2,1,3,3,3,6,3,3,0,0,4,3,9,7,13,10,12,9,61,39,Tele2 Arena,"Johanneshov, Stockholm",3,3,1.58,3.74,5.0,1.32,2.0,3.24,2.08,1.65,1.27,1.58,3.05,2.34,1.39,2.75,2.77,1.36,3,1,0,1,1,2,1,655,0,42,0,27876,2,1,2,2,1,1,4,2,0,0,3,3,0,6,1,76,47,134,114,1.66,1.19,2.85,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,25,18,1,9,12,1,7,9,46,74,39,69,2.47,1.4,2.38,1.38,2.0,1.69,54,27,2.21,1.26,3.47,30,True,True,True,False,False,False,True,5.21,1.68,3.89,3.31,1.29,1.92,2.91,1.42,1.86,1.96,,,3.07,1.38,,
Sweden_Allsvenskan_2025,2025,27,GAIS,Djurgården,2025-10-19 12:00:00,3,2,5,5,8,13,3,1,0,0,8,4,6,7,14,11,8,9,49,51,Friends Arena,"Råsta Strandväg 1, Solna",3,1,2.29,3.3,2.9,1.27,2.0,3.46,1.73,2.04,1.32,1.72,2.62,2.32,1.34,2.8,2.95,1.4,5,2,1,1,1,2,3,679,0,39,0,13122,2,1,2,4,3,4,6,7,1,0,2,1,1,3,1,68,55,93,87,1.93,1.37,3.31,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,15,21,1,9,8,1,8,8,35,66,27,62,1.87,1.6,1.85,1.62,1.73,1.62,66,35,2.0,1.39,3.39,30,True,True,True,True,True,False,True,2.84,2.59,3.30,3.43,1.31,2.02,3.04,1.39,1.75,2.10,1.75,2.05,2.94,1.41,,
Sweden_Allsvenskan_2025,2025,27,Värnamo,Brommapojkarna,2025-10-19 14:30:00,1,1,2,5,9,14,2,1,0,0,2,7,10,14,12,21,14,10,63,37,Finnvedsvallen,"Sandgatan, Värnamo",2,1,2.57,3.53,2.24,1.18,1.6,2.33,1.46,2.5,1.23,1.38,3.75,2.8,1.26,2.3,3.34,1.56,2,0,0,1,1,2,0,-1,0,62,0,1011,2,1,3,6,2,3,9,5,1,1,1,0,2,1,1,42,40,121,90,1.21,2.1,3.31,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,32,17,1,10,14,1,14,8,58,73,31,70,0.73,1.27,0.77,1.31,0.58,1.12,43,27,1.45,1.43,2.88,30,True,True,False,False,False,False,True,2.29,2.87,3.87,2.32,1.16,1.54,2.35,1.61,1.46,2.78,1.48,2.50,,,,
Sweden_Allsvenskan_2025,2025,27,Elfsborg,Öster,2025-10-19 14:30:00,5,1,6,7,6,13,2,1,0,0,8,4,11,11,19,15,9,14,45,55,Borås Arena,"Ălgårdsvägen 32, Borås",2,1,1.76,3.8,3.47,1.15,1.65,2.68,1.65,2.25,1.25,1.55,3.5,2.6,1.24,2.51,3.55,1.5,6,2,1,3,0,3,3,663,0,50,0,5042,2,1,3,2,4,4,5,8,2,1,0,0,3,0,1,47,46,91,111,2.09,1.57,3.66,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,11,21,1,14,9,1,7,7,46,85,39,73,1.6,0.93,1.62,1.0,1.42,0.96,54,16,1.51,0.99,2.5,30,True,True,True,True,True,True,True,4.19,1.77,4.14,2.49,1.18,1.59,2.39,1.60,1.59,2.39,1.46,2.56,,,,
Sweden_Allsvenskan_2025,2025,27,Degerfors,Halmstad,2025-10-20 17:00:00,0,1,1,4,7,11,1,3,0,0,2,1,13,9,15,10,11,18,61,39,Stora Valla,"Stora Vallavägen 1, Degerfors",1,3,1.91,3.0,4.2,1.36,2.1,3.9,1.93,1.88,1.36,1.9,2.7,2.11,1.4,2.88,2.7,1.33,1,0,1,0,0,0,1,657,0,38,0,3210,2,1,1,7,3,0,8,3,0,0,1,3,0,4,1,61,39,146,80,1.54,0.99,2.53,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,33,17,1,18,11,1,7,11,46,66,39,69,0.53,1.13,0.54,0.85,0.88,1.08,54,35,1.44,1.08,2.52,30,True,False,False,False,False,False,False,3.97,2.02,3.37,3.91,1.38,2.20,,,1.92,1.90,1.69,2.13,,,,
Sweden_Allsvenskan_2025,2025,27,IFK Göteborg,Mjällby,2025-10-20 17:10:00,0,2,2,7,7,14,1,1,0,0,2,10,12,12,14,22,14,10,52,48,Friends Arena,"Råsta Strandväg 1, Solna",1,1,2.75,3.45,2.4,1.22,1.85,3.1,1.74,2.12,1.25,1.55,3.68,2.59,1.33,2.63,3.0,1.4,2,0,2,0,0,0,2,671,0,58,0,16937,2,1,1,2,6,5,3,11,1,1,0,0,2,0,1,46,40,109,86,1.36,2.37,3.73,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,35,15,1,10,14,1,10,7,58,70,42,69,1.47,2.53,1.46,2.46,1.69,2.42,42,31,1.74,1.57,3.31,30,True,True,False,False,False,False,False,2.43,2.96,3.41,3.34,1.29,1.97,,,1.80,2.04,1.47,2.56,,,,
Sweden_Allsvenskan_2025,2025,28,Djurgården,Värnamo,2025-10-25 13:00:00,6,2,8,7,2,9,0,1,0,0,13,3,8,8,21,11,11,10,64,36,Tele2 Arena,"Johanneshov, Stockholm",0,1,1.25,6.37,10.0,1.1,1.28,1.84,1.62,2.0,1.26,1.55,3.45,2.55,1.2,1.91,4.0,1.86,8,2,0,4,2,6,2,659,0,62,0,16427,2,1,4,2,3,0,6,3,0,0,0,1,0,1,1,54,19,101,80,2.62,1.05,3.67,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,15,13,1,10,11,1,8,7,43,70,35,81,1.67,0.33,1.62,0.38,1.56,0.59,58,31,1.8,1.47,3.27,30,True,True,True,True,True,True,True,9.77,1.24,7.08,1.78,1.10,1.29,1.89,1.92,1.67,2.21,1.48,2.52,,,,
Sweden_Allsvenskan_2025,2025,28,Öster,Degerfors,2025-10-25 15:30:00,1,2,3,10,4,14,4,2,0,0,2,7,13,7,15,14,16,9,58,42,,,4,2,2.9,3.3,2.37,1.27,1.81,3.15,1.7,2.05,1.27,1.58,3.27,2.45,1.36,2.62,2.9,1.42,3,0,0,1,2,3,0,680,0,50,0,5517,2,1,5,0,5,4,5,9,0,0,4,2,0,6,1,54,34,95,84,1.48,1.62,3.1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,27,19,1,9,16,1,10,8,58,85,39,70,0.8,1.47,0.92,1.23,0.93,0.85,43,16,1.19,1.24,2.43,30,True,True,True,False,False,False,True,2.27,3.12,3.55,3.21,1.28,1.91,2.87,1.43,1.72,2.15,,,3.00,1.40,,
Sweden_Allsvenskan_2025,2025,28,Sirius,Elfsborg,2025-10-26 13:00:00,4,0,4,5,5,10,2,1,0,0,8,1,12,7,20,8,10,14,46,54,Studenternas IP,"Ulleråkersvägen 6, Uppsala",2,1,1.91,3.5,3.1,1.15,1.5,2.38,1.52,2.45,1.2,1.38,3.72,2.7,1.29,2.25,3.4,1.62,4,2,0,2,0,2,2,662,0,50,0,5233,2,1,2,0,3,5,2,8,1,0,1,1,1,2,1,57,43,83,106,2.22,0.9,3.12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21,22,1,14,10,1,7,6,54,77,31,62,1.53,1.07,1.31,1.23,1.11,1.48,46,23,1.56,1.47,3.03,30,True,True,True,True,False,False,False,4.13,1.74,4.37,2.15,1.14,1.46,2.16,1.71,1.49,2.66,1.54,2.39,,,,
Sweden_Allsvenskan_2025,2025,28,Mjällby,Norrköping,2025-10-26 13:00:00,2,1,3,4,3,7,1,2,0,0,4,5,10,6,14,11,9,11,73,27,Strandvallen,"Campingvägen 44, Hällevik, Sölvesborg",1,2,1.67,4.0,5.0,1.16,1.65,2.6,1.67,2.1,1.25,1.4,3.7,2.75,1.33,2.41,3.0,1.48,3,0,1,2,0,2,1,671,0,66,0,5629,2,1,2,1,2,2,3,4,1,1,0,1,2,1,1,83,37,137,79,1.77,1.31,3.08,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27,20,1,11,9,1,9,7,39,85,27,77,2.47,0.87,2.38,1.0,2.44,1.07,62,16,1.54,1.09,2.63,30,True,True,True,False,False,False,True,3.96,1.88,3.82,2.79,1.23,1.74,2.59,1.52,1.67,2.24,1.48,2.50,3.28,1.32,,
Sweden_Allsvenskan_2025,2025,28,Halmstad,IFK Göteborg,2025-10-26 15:30:00,0,3,3,4,2,6,2,0,0,0,2,7,6,14,8,21,13,10,45,55,,,2,0,3.5,3.25,1.85,1.21,1.85,2.94,1.66,2.1,1.34,1.71,3.0,2.32,1.33,2.6,3.0,1.45,3,0,1,0,2,2,1,665,0,38,0,8424,2,1,0,0,4,2,0,6,2,0,0,0,2,0,1,41,58,87,142,0.95,2.24,3.19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26,17,1,10,13,1,11,4,50,62,50,70,1.2,1.93,1.31,1.92,1.15,1.63,50,38,1.13,1.38,2.51,30,True,True,True,False,False,False,False,1.97,3.80,3.65,3.12,1.27,1.87,2.78,1.45,1.74,2.13,1.55,2.32,3.19,1.36,,
Sweden_Allsvenskan_2025,2025,28,AIK,Häcken,2025-10-26 15:30:00,2,2,4,8,9,17,4,0,0,0,5,6,10,15,15,21,15,7,39,61,Friends Arena,"Råsta Strandväg 1, Solna",4,0,2.02,3.5,3.4,1.24,1.89,3.18,1.75,2.0,1.31,1.82,2.95,2.21,1.36,2.7,2.88,1.4,4,2,1,0,1,1,3,-1,0,42,0,23055,2,1,1,4,7,5,5,12,1,0,3,0,1,3,1,34,45,87,88,1.54,2.06,3.61,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,23,15,1,7,14,1,9,7,50,77,31,69,1.8,1.27,2.0,1.38,1.63,1.22,50,23,1.56,1.63,3.19,30,True,True,True,True,False,False,True,3.63,2.03,3.63,3.33,1.29,1.94,2.90,1.42,1.78,2.06,1.63,2.21,3.07,1.38,,
Sweden_Allsvenskan_2025,2025,28,Brommapojkarna,GAIS,2025-10-27 18:00:00,0,2,2,4,2,6,2,1,0,0,4,3,7,5,11,8,8,15,40,60,Grimsta IP,"Gulddragargränd 100, Hässelby-Vällingby, Stockholm",2,1,3.1,3.6,2.09,1.2,1.73,2.76,1.62,2.2,1.3,1.49,3.22,2.34,1.33,2.63,3.0,1.45,2,0,2,0,0,0,2,679,0,54,0,1811,2,1,0,0,4,2,0,6,0,0,2,1,0,3,1,45,63,79,137,1.3,1.19,2.49,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23,29,1,15,8,1,7,3,54,81,31,66,0.8,1.6,0.92,1.62,1.11,1.78,46,20,1.49,1.58,3.07,30,True,True,False,False,False,False,False,2.19,3.21,3.64,2.73,1.22,1.70,2.57,1.52,1.57,2.43,1.55,2.34,3.22,1.36,,
Sweden_Allsvenskan_2025,2025,28,Malmö FF,Hammarby,2025-10-27 18:10:00,1,3,4,6,5,11,3,1,0,0,2,5,11,8,13,13,14,11,40,60,,,3,1,2.17,3.35,3.2,1.25,1.91,2.8,1.7,2.05,1.29,1.65,3.04,2.24,1.37,2.65,3.0,1.4,4,0,3,1,0,1,3,655,0,54,0,19144,2,1,1,1,5,4,2,9,1,0,2,1,1,3,1,38,39,75,107,1.23,1.46,2.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,25,25,1,11,14,1,7,11,54,81,31,54,1.67,1.67,1.69,1.62,1.67,2.04,46,19,2.14,1.81,3.95,30,True,True,True,True,False,False,True,3.19,2.25,3.51,3.14,1.26,1.86,2.77,1.45,1.68,2.21,1.81,1.98,3.21,1.36,1.44,2.67
Sweden_Allsvenskan_2025,2025,29,Häcken,Malmö FF,2025-11-01 14:00:00,1,1,2,7,1,8,2,0,0,0,4,4,10,4,14,8,15,9,52,48,Bravida Arena,"Inlandsgatan 48, Göteborg",2,0,2.56,3.55,2.23,1.2,1.7,2.3,1.57,2.35,1.27,1.5,3.2,2.4,1.3,2.23,3.22,1.57,2,0,1,1,0,1,1,-1,0,54,0,4314,2,1,4,1,3,0,5,3,0,0,2,0,0,2,1,44,32,113,116,1.49,1.03,2.52,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14,18,1,9,15,1,7,13,50,86,40,71,1.07,1.6,1.07,1.64,1.21,1.61,50,15,1.84,1.51,3.35,30,True,True,False,False,False,False,True,2.75,2.34,3.97,2.23,1.14,1.50,2.28,1.64,1.41,2.97,1.54,2.39,,,,
Sweden_Allsvenskan_2025,2025,29,Norrköping,Sirius,2025-11-01 16:30:00,1,2,3,3,9,12,5,0,0,0,3,7,4,18,7,25,16,13,33,67,,,5,0,2.3,4.16,2.45,1.15,1.43,2.4,1.46,2.45,1.23,1.4,3.65,2.65,1.25,2.2,3.45,1.6,3,0,0,1,2,3,0,662,0,72,0,6447,2,1,1,5,2,4,6,6,2,0,3,0,2,3,1,39,54,66,107,0.94,2.45,3.39,0,0,0,0,0,0,1,1,0,0,1,3,1,0,1,17,23,1,13,16,1,8,5,68,93,36,68,1.07,1.07,1.14,0.93,1.04,1.18,33,7,1.48,1.46,2.94,30,True,True,True,False,False,False,True,2.25,2.74,4.28,2.17,1.14,1.46,,,1.43,2.86,,,,,,
Sweden_Allsvenskan_2025,2025,29,Halmstad,Brommapojkarna,2025-11-02 13:00:00,0,0,0,7,2,9,2,1,0,0,2,1,19,5,21,6,10,10,60,40,,,2,1,2.85,3.35,2.42,1.3,1.84,2.72,1.62,2.15,1.44,1.89,2.55,1.97,1.38,2.62,2.8,1.44,0,0,0,0,0,0,0,-1,0,43,0,4236,2,1,3,1,4,1,4,5,2,0,0,1,2,1,1,47,23,131,94,1.81,0.63,2.44,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,29,22,1,10,10,1,4,11,47,68,29,61,1.2,1.27,1.21,1.29,1.11,1.07,54,33,1.12,1.47,2.59,30,False,False,False,False,False,False,False,2.48,2.97,3.31,3.07,1.26,1.88,2.88,1.43,1.64,2.28,1.70,2.12,3.07,1.38,,
Sweden_Allsvenskan_2025,2025,29,Elfsborg,AIK,2025-11-02 13:00:00,0,3,3,2,1,3,1,2,0,0,3,6,8,5,11,11,12,12,60,40,Borås Arena,"Ălgårdsvägen 32, Borås",1,2,2.4,3.25,2.9,1.32,1.91,3.55,1.67,2.1,1.26,1.45,3.4,2.55,1.4,2.85,2.7,1.38,3,0,1,0,2,2,1,661,0,57,0,10144,2,1,1,0,1,1,1,2,1,2,0,0,3,0,1,50,34,133,89,1.28,1.37,2.65,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,33,21,1,12,11,1,8,4,57,82,39,82,1.6,1.4,1.71,1.29,1.43,1.61,43,18,1.55,1.25,2.8,30,True,True,True,False,False,False,False,2.84,2.33,3.84,2.78,1.22,1.69,2.63,1.50,1.60,2.38,1.52,2.43,3.34,1.34,,
Sweden_Allsvenskan_2025,2025,29,Djurgården,IFK Göteborg,2025-11-02 15:30:00,0,0,0,5,11,16,2,1,0,1,5,2,13,11,18,13,16,17,60,40,Tele2 Arena,"Johanneshov, Stockholm",2,2,1.72,4.1,4.1,1.12,1.57,2.32,1.53,2.28,1.33,1.76,3.0,2.25,1.25,2.34,3.7,1.56,0,0,0,0,0,0,0,-1,0,50,0,26809,2,1,0,2,5,9,2,14,1,0,1,2,1,3,1,69,59,115,79,1.98,1.38,3.37,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,22,21,1,17,16,1,6,7,47,64,47,79,1.67,1.93,1.71,2.0,1.61,1.68,54,36,1.86,1.44,3.3,30,False,False,False,False,False,False,False,4.22,1.73,4.34,2.42,1.17,1.56,2.36,1.61,1.54,2.52,1.59,2.28,,,,
Sweden_Allsvenskan_2025,2025,29,GAIS,Öster,2025-11-02 15:30:00,1,1,2,11,6,17,2,1,0,1,5,3,24,8,29,11,11,16,63,37,Friends Arena,"Råsta Strandväg 1, Solna",2,3,1.42,4.4,7.3,1.18,1.6,2.45,1.79,1.91,1.22,1.45,3.48,2.38,1.3,2.34,3.2,1.5,2,1,1,0,0,0,2,-1,0,47,0,12123,2,1,3,2,8,4,5,12,0,0,2,2,0,4,1,74,24,125,67,2.7,1.08,3.78,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,22,18,1,16,11,1,4,11,36,75,29,64,1.87,0.93,1.93,0.93,1.82,0.89,64,25,2.0,1.03,3.03,30,True,True,False,False,False,False,True,7.43,1.42,4.77,2.61,1.20,1.65,2.50,1.55,1.84,1.98,1.45,2.56,,,,
Sweden_Allsvenskan_2025,2025,29,Degerfors,Hammarby,2025-11-03 18:00:00,1,1,2,3,5,8,1,0,0,0,6,4,6,7,12,11,13,9,30,70,Stora Valla,"Stora Vallavägen 1, Degerfors",1,0,3.0,3.4,2.0,1.22,1.67,2.7,1.6,2.38,1.3,1.58,3.14,2.38,1.33,2.52,3.1,1.54,2,0,0,1,1,2,0,-1,0,47,0,5839,2,1,1,1,2,4,2,6,0,0,1,0,0,1,1,35,58,78,137,1.43,1.41,2.84,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26,22,1,9,13,1,8,5,47,68,33,64,0.53,1.67,0.5,1.71,0.93,2.07,54,32,1.45,1.79,3.24,30,True,True,False,False,False,False,True,2.09,3.40,3.69,2.72,1.21,1.71,2.54,1.53,1.57,2.43,1.59,2.28,,,,
Sweden_Allsvenskan_2025,2025,29,Värnamo,Mjällby,2025-11-03 18:00:00,0,5,5,7,7,14,1,1,1,0,3,9,5,16,8,25,7,9,43,57,Finnvedsvallen,"Sandgatan, Värnamo",2,1,5.0,4.25,1.57,1.18,1.57,2.3,1.65,2.2,1.28,1.64,3.6,2.45,1.25,2.25,3.5,1.62,5,0,2,0,3,3,2,671,0,68,0,1592,2,1,5,1,2,6,6,8,1,1,1,0,2,1,1,17,56,90,108,0.85,2.6,3.46,0,2,0,2,0,0,1,1,0,0,0,0,0,0,1,20,20,1,9,5,1,13,3,61,79,47,71,0.73,2.53,0.79,2.5,0.57,2.46,40,21,1.43,1.62,3.05,30,True,True,True,True,True,False,False,1.52,5.75,4.65,2.31,1.16,1.53,2.28,1.64,1.61,2.34,1.50,2.45,,,,
