league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_1st_half_under05,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_over05,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_1,pinnacle_ft_2,pinnacle_ft_x
Uruguay_Primera_División_2025,2025,7,Defensor Sporting,Plaza Colonia,2025-06-28 18:00:00,1,1,2,5,2,7,3,1,0,1,4,6,12,7,16,13,17,10,56,44,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",3,3,1.74,3.25,4.75,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,2,-1,0,50,0,-1,2,1,1,2,4,0,3,4,1,0,2,2,1,4,1,62,50,92,94,1.73,1.6,3.34,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19,17,1,4,5,1,9,10,32,69,14,41,2.05,1.26,2.0,1.45,1.76,1.24,69,32,1.49,1.24,2.73,37,True,True,False,False,False,False,True,,,,,,,,,,,,,,1.79,4.62,3.73
Uruguay_Primera_División_2025,2025,7,Peñarol,Cerro,2025-06-28 18:00:00,2,0,2,7,4,11,2,3,0,0,8,1,7,5,15,6,9,22,65,35,Estadio Campeón del Siglo,"Camino de los Siete Cerros, Vila Don Bosco, Montevideo",2,3,1.27,4.8,13.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,2,0,4358,0,48,0,-1,2,1,2,1,5,3,3,8,0,1,2,2,1,4,1,89,50,140,109,2.16,0.82,2.98,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,23,34,1,6,3,1,5,6,53,82,29,63,2.35,0.95,1.9,0.73,1.9,1.1,48,18,1.65,0.9,2.55,37,True,True,False,False,False,False,False,,,,,,,,,,,,,,1.23,12.81,6.11
Uruguay_Primera_División_2025,2025,7,Boston River,Miramar Misiones,2025-06-28 23:00:00,1,2,3,7,3,10,6,5,0,0,2,6,5,7,7,13,12,16,63,37,Estadio Campeones Olímpicos,"Avenida Zelmar Michelinni, Ciudad de Florida",6,5,1.78,3.25,4.1,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,0,0,0,3,4372,0,48,0,-1,2,1,2,2,5,1,4,6,1,1,5,4,2,9,1,83,81,116,103,1.19,1.82,3.01,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,25,27,1,4,3,1,9,11,38,68,34,52,1.84,0.79,1.64,0.5,1.38,0.62,62,33,1.16,1.22,2.38,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,1.74,5.10,3.68
Uruguay_Primera_División_2025,2025,7,Juventud,Progreso,2025-06-29 15:30:00,2,0,2,0,6,6,2,1,0,0,4,5,5,10,9,15,10,17,57,43,Estadio Municipal Parque Artigas,"Avenida José Artigas S/N y Blandengues, Las Piedras",2,1,2.03,3.2,3.3,1.3,2.1,3.64,1.8,1.85,1.57,1.95,2.25,1.75,1.4,2.88,2.7,1.36,2,1,0,1,0,1,1,4365,0,65,0,-1,2,1,0,3,0,3,3,3,1,1,1,0,2,1,1,50,77,103,94,1.22,1.85,3.07,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,13,20,1,0,1,1,2,7,55,75,25,65,1.89,0.84,2.5,1.0,2.0,1.0,45,25,1.39,1.35,2.74,37,True,True,False,False,False,False,False,1.56,2.38,1.96,1.85,2.94,3.09,1.39,1.42,1.34,2.07,3.59,,,1.93,4.02,3.63
Uruguay_Primera_División_2025,2025,7,Racing,Torque,2025-06-29 18:00:00,1,1,2,5,4,9,2,2,0,0,7,2,10,12,17,14,12,12,48,52,Parque Osvaldo Roberto,"Avenida Millán 4712 entre Avenida Sayago y Vedia, Barrio Sayago, Montevideo",2,2,2.2,3.1,3.35,1.33,2.05,3.5,1.75,1.95,1.53,1.9,2.22,1.76,1.44,2.7,2.58,1.4,2,1,0,0,1,1,1,-1,0,62,0,-1,2,1,2,2,3,2,4,5,0,0,2,2,0,4,1,80,61,105,103,2.14,1.47,3.6,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,24,22,1,2,2,1,11,3,47,72,18,57,1.16,1.32,1.5,0.82,1.67,1.0,53,29,1.46,1.35,2.81,37,True,True,False,False,False,False,True,1.62,2.27,2.05,1.76,,,,,1.33,2.08,3.53,,,2.04,3.93,3.38
Uruguay_Primera_División_2025,2025,7,Nacional,Danubio,2025-06-29 21:00:00,3,2,5,2,4,6,1,3,0,0,4,6,15,7,19,13,14,9,55,45,Estadio Gran Parque Central,"Avenida Carlos Anaya 2900 y Tristán Azambuya, Montevideo",1,3,1.37,4.4,7.0,1.23,1.85,3.1,2.15,1.67,1.5,1.83,2.41,1.91,1.32,2.45,2.95,1.45,5,2,1,1,1,2,3,4359,0,67,0,-1,2,1,2,1,0,3,3,3,0,1,1,2,1,3,1,54,54,110,103,1.87,1.63,3.5,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,19,27,1,2,1,1,6,4,47,81,24,57,2.38,0.95,2.18,1.0,2.33,1.05,53,20,1.68,1.26,2.94,37,True,True,True,True,True,False,True,1.50,2.51,1.85,1.96,,,,,1.29,1.89,3.15,,,1.39,8.36,4.83
Uruguay_Primera_División_2025,2025,7,Cerro Largo,River Plate,2025-06-30 22:00:00,2,2,4,4,4,8,4,4,0,0,2,4,3,7,5,11,12,12,45,55,Estadio Municipal Arquitecto Antonio Eleuterio Ubilla,"Calle José Batlle y Ordóñez 695 esc. 101, Melo",4,4,1.77,3.19,3.95,1.42,2.37,4.4,2.1,1.67,1.8,2.27,2.02,1.6,1.53,3.48,2.4,1.27,4,1,0,1,2,3,1,-1,0,46,0,-1,2,1,1,2,3,2,3,5,2,3,2,1,5,3,1,70,96,107,126,0.97,1.67,2.64,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,34,30,1,2,3,1,6,6,36,55,27,50,1.53,0.79,1.55,0.36,1.1,0.67,64,46,1.42,1.17,2.59,37,True,True,True,True,False,False,True,1.80,2.02,2.27,1.60,2.47,,,1.56,1.55,2.69,5.40,,,2.12,4.02,3.14
Uruguay_Primera_División_2025,2025,0,Nacional,Peñarol,2025-07-06 18:00:00,0,0,0,3,4,7,6,4,0,1,1,8,10,12,11,20,26,7,48,52,Estadio Campeón del Siglo,"Camino de los Siete Cerros, Vila Don Bosco, Montevideo",6,5,2.65,3.05,2.8,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-1,1,59,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,5,4,2,9,1,86,105,131,146,1.39,2.58,3.97,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,35,33,1,2,9,1,9,10,55,86,36,75,2.18,2.02,2.36,1.95,2.36,1.95,46,14,1.64,1.65,3.29,40,False,False,False,False,False,False,False,,,,,,,,,,,,,,2.79,3.06,2.83
Uruguay_Primera_División_2025,2025,1,Peñarol,Progreso,2025-08-01 23:00:00,2,1,3,5,3,8,3,2,0,0,9,3,9,4,18,7,10,12,71,29,Estadio Campeón del Siglo,"Camino de los Siete Cerros, Vila Don Bosco, Montevideo",3,2,1.29,5.0,10.36,1.2,1.78,2.95,2.27,1.53,1.5,1.78,2.4,1.93,1.33,2.74,3.1,1.48,3,0,1,2,0,2,1,4358,1,54,0,-1,2,1,4,0,1,3,4,4,1,0,2,2,1,4,1,107,35,168,99,2.55,0.92,3.46,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,28,28,1,4,3,1,5,10,42,80,20,69,2.02,1.05,1.91,0.95,1.91,0.95,58,20,1.69,1.41,3.1,37,True,True,True,False,False,False,True,1.49,2.54,1.85,1.96,3.24,2.76,1.46,1.35,1.28,1.86,3.15,2.33,1.63,1.32,10.01,5.29
Uruguay_Primera_División_2025,2025,1,Juventud,Cerro Largo,2025-08-02 14:00:00,0,2,2,3,0,3,2,2,0,0,5,5,8,2,13,7,9,7,59,41,Estadio Municipal Parque Artigas,"Avenida José Artigas S/N y Blandengues, Las Piedras",2,2,2.12,2.76,3.51,1.36,1.85,3.8,1.84,2.0,1.71,2.26,1.98,1.62,1.37,3.1,2.75,1.35,2,0,0,0,2,2,0,4371,1,57,0,-1,2,1,1,0,2,0,1,2,0,2,2,0,2,2,1,70,36,137,101,1.69,1.07,2.75,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,29,23,1,2,2,1,4,6,50,69,28,57,1.65,1.32,2.05,1.09,2.05,1.09,50,32,1.34,1.29,2.63,37,True,True,False,False,False,False,False,1.64,2.24,2.05,1.76,2.81,3.25,1.35,1.45,1.39,2.24,3.96,1.89,1.94,2.15,4.05,3.05
Uruguay_Primera_División_2025,2025,1,River Plate,Cerro,2025-08-02 18:00:00,0,0,0,6,3,9,2,3,0,0,5,3,9,5,14,8,19,16,52,48,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",2,3,2.2,3.1,3.2,1.47,2.43,4.75,2.05,1.7,1.62,2.2,2.0,1.6,1.53,3.4,2.43,1.25,0,0,0,0,0,0,0,-1,1,52,0,-1,2,1,4,1,2,2,5,4,1,3,1,0,4,1,1,67,40,85,91,1.71,1.01,2.73,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,19,17,1,4,4,1,7,11,46,62,21,57,0.78,1.27,0.68,1.05,0.68,1.05,55,39,1.23,0.9,2.13,37,False,False,False,False,False,False,False,1.64,2.24,2.05,1.76,2.44,,,1.58,1.53,2.68,5.29,2.14,1.74,2.41,3.50,2.96
Uruguay_Primera_División_2025,2025,1,Nacional,Torque,2025-08-02 20:30:00,5,2,7,3,8,11,2,4,0,0,8,4,1,14,9,18,16,12,49,51,Estadio Gran Parque Central,"Avenida Carlos Anaya 2900 y Tristán Azambuya, Montevideo",2,4,1.44,4.2,6.0,0.0,1.8,0.0,1.83,1.83,0.0,0.0,0.0,0.0,1.29,2.38,3.5,1.53,7,3,2,2,0,2,5,4359,1,69,0,-1,2,1,0,3,3,5,3,8,1,2,1,2,3,3,1,57,95,105,113,1.55,2.09,3.64,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,22,21,1,0,3,1,10,3,60,78,40,74,2.18,1.32,2.3,1.0,2.3,1.0,40,22,1.63,1.39,3.02,37,True,True,True,True,True,True,True,,,,,,,,,,,,,,1.47,6.76,4.57
Uruguay_Primera_División_2025,2025,1,Boston River,Defensor Sporting,2025-08-02 23:00:00,4,0,4,3,4,7,2,2,0,1,6,2,2,4,8,6,11,14,51,49,Parque José Nasazzi,"Avenida Leon Ribeiro, Montevideo",2,3,2.7,3.07,2.45,1.42,2.4,4.6,2.0,1.75,1.71,2.29,1.95,1.55,1.5,3.3,2.5,1.28,4,1,0,3,0,3,1,4363,1,50,0,-1,2,1,2,2,1,2,4,3,0,1,2,2,1,4,1,32,50,75,95,1.16,0.89,2.05,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,10,25,1,1,3,1,0,5,43,71,27,59,1.49,1.65,1.32,1.73,1.32,1.73,57,30,1.12,1.35,2.47,37,True,True,True,True,False,False,False,1.83,1.98,2.28,1.60,2.53,,,1.54,1.47,2.54,4.91,2.02,1.83,2.96,2.75,2.98
Uruguay_Primera_División_2025,2025,1,Racing,Wanderers,2025-08-03 15:30:00,1,0,1,3,0,3,1,2,0,0,3,0,9,2,12,2,10,17,56,44,Parque Osvaldo Roberto,"Avenida Millán 4712 entre Avenida Sayago y Vedia, Barrio Sayago, Montevideo",1,2,2.02,2.9,3.55,1.48,2.48,4.75,2.07,1.64,1.51,1.85,2.4,1.85,1.53,3.4,2.35,1.25,1,0,0,1,0,1,0,4354,1,43,0,-1,2,1,2,0,1,0,2,1,1,0,0,2,1,2,1,81,41,108,89,1.55,0.44,1.99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,40,43,1,3,1,1,7,8,32,59,9,59,1.43,0.84,1.64,1.09,1.64,1.09,69,41,1.55,1.2,2.75,37,True,False,False,False,False,False,False,1.52,2.47,1.89,1.92,2.41,,,1.59,1.55,2.74,5.40,2.19,1.70,2.30,3.89,2.88
Uruguay_Primera_División_2025,2025,1,Liverpool FC Montevideo,Danubio,2025-08-03 18:00:00,0,0,0,3,3,6,2,2,0,0,3,1,4,12,7,13,13,17,71,29,Estadio Belvedere,"Avenida Julián Laguna 4401 entre José Mármol y Carlos María Ramírez, Barrio Belvedere, Montevideo",2,2,1.98,3.1,3.87,1.44,2.25,4.5,2.0,1.67,1.57,1.88,2.28,1.78,1.5,3.25,2.41,1.29,0,0,0,0,0,0,0,-1,1,62,0,-1,2,1,0,1,3,2,1,5,0,1,2,1,1,3,1,54,41,132,72,1.06,1.18,2.25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22,17,1,4,3,1,7,9,41,71,25,57,1.71,1.16,1.82,1.0,1.82,1.0,60,30,1.46,1.27,2.73,37,False,False,False,False,False,False,False,1.59,2.31,2.00,1.82,2.58,,,1.52,1.46,2.46,4.70,2.11,1.76,2.05,4.22,3.17
Uruguay_Primera_División_2025,2025,1,Plaza Colonia,Miramar Misiones,2025-08-03 20:30:00,1,3,4,8,2,10,4,4,1,0,3,5,12,7,15,12,14,18,62,38,Estadio Profesor Alberto Suppici,"Avenida Rambla Costanera, Colonia del Sacramento",5,4,1.96,3.15,4.0,1.5,2.46,4.9,2.29,1.58,1.57,2.05,2.19,1.7,1.5,3.4,2.3,1.29,4,0,3,1,0,1,3,4372,1,48,0,-1,2,1,3,2,5,0,5,5,2,1,3,3,3,6,1,93,69,128,103,1.83,1.61,3.44,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,30,28,1,3,6,1,8,14,30,64,25,52,0.95,0.78,1.23,0.73,1.23,0.73,71,37,1.31,1.23,2.54,37,True,True,True,True,False,False,True,1.64,2.21,2.04,1.75,2.42,,,1.58,1.54,2.71,5.41,2.22,1.68,2.06,4.43,3.05
Uruguay_Primera_División_2025,2025,2,Torque,Boston River,2025-08-08 22:00:00,1,1,2,4,4,8,4,1,0,1,10,2,14,2,24,4,13,4,42,58,,,4,3,2.12,3.15,3.75,1.38,2.19,3.8,2.0,1.75,1.67,2.46,2.08,1.65,1.44,3.14,2.5,1.33,2,0,0,1,1,2,0,-1,1,61,0,-1,2,1,2,2,2,2,4,4,2,0,2,2,2,4,1,68,51,97,92,2.69,0.77,3.47,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,25,17,1,1,1,1,3,11,50,74,33,72,1.32,1.49,0.96,1.39,0.96,1.39,50,26,1.42,1.12,2.54,37,True,True,False,False,False,False,True,1.68,2.14,2.14,1.68,2.68,3.42,1.33,1.49,1.41,2.35,4.38,2.00,1.85,2.07,4.07,3.21
Uruguay_Primera_División_2025,2025,2,Progreso,Cerro Largo,2025-08-09 14:00:00,1,2,3,4,2,6,4,3,0,1,4,5,11,5,15,10,10,18,63,37,Parque Federico Omar Saroldi,"Avenida 19 de Abril 1145 entre Atilio Pelossi y Lucas Obes, Prado, Montevideo",4,5,2.4,3.15,3.0,1.42,2.3,4.5,1.99,1.77,1.61,1.73,2.2,1.97,1.48,3.2,2.5,1.29,3,0,1,1,1,2,1,4371,1,55,0,-1,2,1,0,0,4,2,0,6,3,4,1,0,7,1,1,78,41,147,101,1.8,1.29,3.09,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,30,25,1,5,1,1,4,10,44,72,18,57,1.05,1.32,0.91,1.17,0.91,1.17,57,29,1.39,1.28,2.67,37,True,True,True,False,False,False,True,1.64,2.23,2.06,1.75,2.58,,,1.52,1.46,2.46,4.70,2.07,1.78,2.40,3.27,3.15
Uruguay_Primera_División_2025,2025,2,Peñarol,Nacional,2025-08-09 18:00:00,3,0,3,4,3,7,3,4,0,0,4,1,12,8,16,9,11,16,49,51,Estadio Campeón del Siglo,"Camino de los Siete Cerros, Vila Don Bosco, Montevideo",3,4,2.32,3.13,3.33,0.0,2.05,0.0,1.83,1.83,0.0,0.0,0.0,0.0,1.44,3.25,2.63,1.33,3,2,0,1,0,1,2,4358,1,59,0,-1,2,1,1,1,3,2,2,5,1,2,2,2,3,4,1,77,75,108,98,1.84,1.18,3.03,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26,17,1,6,3,1,9,7,55,83,36,73,2.02,2.18,1.96,2.33,1.96,2.33,46,17,1.72,1.63,3.35,40,True,True,True,False,False,False,False,,,,,,,,,,,,,,2.57,3.19,2.98
Uruguay_Primera_División_2025,2025,2,Cerro,Racing,2025-08-10 14:00:00,1,2,3,3,9,12,1,5,0,0,2,7,2,10,4,17,8,21,55,45,Estadio Monumental Luis Tróccoli,"Avenida Dr. Santín Carlos Rossi 4702 esq. Camina La Paloma, Barrio La Paloma, Montevideo",1,5,3.59,2.86,2.04,1.54,2.37,5.25,2.38,1.54,1.6,1.85,2.4,1.85,1.64,3.6,2.31,1.25,3,1,1,0,1,1,2,4354,1,48,0,-1,2,1,2,2,1,7,4,8,0,1,1,4,1,5,1,61,68,106,73,0.85,2.04,2.89,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,21,30,1,7,2,1,8,3,37,61,11,55,1.27,1.43,1.04,1.7,1.04,1.7,63,39,0.91,1.55,2.46,37,True,True,True,False,False,False,True,1.53,2.46,1.88,1.92,,,,,1.60,2.89,5.93,2.27,1.66,4.29,2.15,2.93
Uruguay_Primera_División_2025,2025,2,Danubio,Juventud,2025-08-10 16:30:00,2,1,3,5,3,8,4,5,0,0,4,3,14,8,18,11,12,12,48,52,Estadio Jardines del Hipódromo,"Avenida Dr. Carlos Nery esq. Avenida Acrópolis, Montevideo",4,5,2.17,3.0,2.93,1.4,2.15,3.8,1.98,1.77,1.58,1.8,2.23,1.76,1.46,3.1,2.5,1.31,3,1,1,1,0,1,2,4356,1,61,0,-1,2,1,4,1,1,2,5,3,2,1,2,4,3,6,1,65,57,93,83,1.88,1.32,3.19,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,17,21,1,1,2,1,8,6,46,72,28,61,1.16,1.65,1.0,1.96,1.0,1.96,54,28,1.27,1.36,2.63,37,True,True,True,False,False,False,True,1.63,2.23,2.03,1.76,2.65,3.37,1.31,1.50,1.41,2.36,4.36,1.94,1.89,2.39,3.41,3.06
Uruguay_Primera_División_2025,2025,2,Wanderers,Plaza Colonia,2025-08-10 19:00:00,0,0,0,3,1,4,4,2,0,0,3,2,2,3,5,5,22,12,52,48,Parque Alfredo Víctor Viera,"Avenida Buschental entre Atilio Pelossi y Lucas Obes, Barrio Prado, Montevideo",4,2,2.26,2.95,3.25,1.5,2.6,5.66,2.15,1.61,1.58,2.0,2.2,1.73,1.52,3.65,2.35,1.26,0,0,0,0,0,0,0,-1,1,48,0,-1,2,1,1,1,2,0,2,2,2,2,2,0,4,2,1,80,73,139,131,1.12,1.0,2.12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24,35,1,2,3,1,2,3,31,59,17,53,0.84,0.95,1.04,1.17,1.04,1.17,70,41,1.17,1.33,2.5,37,False,False,False,False,False,False,False,1.65,2.21,2.08,1.74,2.35,,,1.62,1.58,2.85,5.74,2.23,1.68,2.38,3.67,2.88
Uruguay_Primera_División_2025,2025,2,Miramar Misiones,Liverpool FC Montevideo,2025-08-10 21:30:00,0,1,1,10,6,16,5,4,0,0,2,7,11,8,13,15,12,9,63,37,Parque Luis Méndez Piana,"Avenida Ramón V. Benzano, Montevideo",5,4,3.75,3.35,1.96,1.38,2.28,4.35,2.0,1.79,1.55,1.76,2.39,1.85,1.44,3.0,2.58,1.32,1,0,1,0,0,0,1,4357,1,53,0,-1,-1,1,-1,-1,-1,-1,-1,-1,2,2,3,2,4,5,1,83,58,134,93,1.57,1.85,3.42,0,0,0,0,0,0,1,1,0,0,-1,-1,2,1,1,31,25,1,3,4,1,6,16,41,68,31,57,0.78,1.71,0.83,1.78,0.83,1.78,59,33,1.25,1.44,2.69,37,True,False,False,False,False,False,False,1.58,2.33,1.97,1.85,,,,,1.39,2.25,4.14,1.98,1.85,4.04,2.03,3.34
Uruguay_Primera_División_2025,2025,2,Defensor Sporting,River Plate,2025-08-11 22:00:00,1,0,1,5,10,15,2,2,0,0,6,7,8,7,14,14,9,10,57,43,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",2,2,1.77,3.66,4.58,1.32,2.1,3.75,1.95,1.73,1.67,2.14,2.1,1.67,1.4,3.26,2.62,1.33,1,1,0,0,0,0,1,4361,1,46,0,-1,2,1,2,4,3,6,6,9,0,0,2,2,0,4,1,59,92,101,107,1.73,2.03,3.77,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,11,27,1,1,5,1,5,11,44,61,22,55,1.65,0.78,1.65,0.7,1.65,0.7,57,39,1.33,1.25,2.58,37,True,False,False,False,False,False,False,,,,,2.80,3.26,1.35,1.45,1.38,2.18,3.98,2.09,1.78,1.79,4.63,3.71
Uruguay_Primera_División_2025,2025,3,Boston River,Peñarol,2025-08-15 23:00:00,2,1,3,4,3,7,4,2,0,0,3,5,6,7,9,12,13,7,43,57,Parque José Nasazzi,"Avenida Leon Ribeiro, Montevideo",4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,4363,1,49,0,-1,2,1,2,1,2,2,3,4,1,0,3,2,1,5,1,56,68,94,141,1.19,1.61,2.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17,37,1,2,4,1,8,3,43,80,27,70,1.49,2.02,1.38,2.0,1.38,2.0,57,21,1.11,1.73,2.84,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,3,Juventud,Miramar Misiones,2025-08-16 16:00:00,2,1,3,3,6,9,0,2,0,0,3,7,2,11,5,18,15,12,45,55,Estadio Municipal Parque Artigas,"Avenida José Artigas S/N y Blandengues, Las Piedras",0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,1,1,2,4365,1,55,0,-1,2,1,1,3,2,3,4,5,0,1,0,1,1,1,1,58,88,97,102,0.96,2.25,3.21,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,29,39,1,0,6,1,9,9,48,71,36,65,1.65,0.78,1.88,0.79,1.88,0.79,53,29,1.35,1.26,2.61,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,3,Liverpool FC Montevideo,Wanderers,2025-08-16 18:30:00,2,1,3,5,3,8,0,2,0,0,6,3,9,12,15,15,10,16,49,51,Estadio Belvedere,"Avenida Julián Laguna 4401 entre José Mármol y Carlos María Ramírez, Barrio Belvedere, Montevideo",0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,4357,1,48,0,-1,2,1,3,0,2,3,3,5,0,0,0,2,0,2,1,63,52,106,95,1.82,1.53,3.36,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,22,30,1,2,0,1,9,7,38,59,19,54,1.71,0.84,1.83,1.04,1.83,1.04,63,42,1.46,1.16,2.62,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,3,Nacional,Progreso,2025-08-16 21:00:00,3,1,4,5,4,9,3,5,0,0,4,5,8,3,12,8,13,14,57,43,Estadio Gran Parque Central,"Avenida Carlos Anaya 2900 y Tristán Azambuya, Montevideo",3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,1,0,1,3,4359,1,64,0,-1,2,1,2,1,3,3,3,6,1,2,2,3,3,5,1,72,53,112,90,1.56,1.24,2.81,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,20,21,1,7,5,1,7,9,59,82,31,74,2.18,1.05,2.24,0.88,2.24,0.88,41,19,1.61,1.4,3.01,37,True,True,True,True,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,3,River Plate,Torque,2025-08-17 14:00:00,0,2,2,4,3,7,2,2,1,1,2,6,3,7,5,13,11,11,41,59,Parque Federico Omar Saroldi,"Avenida 19 de Abril 1145 entre Atilio Pelossi y Lucas Obes, Prado, Montevideo",4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,0,2,4379,1,59,0,-1,2,1,2,2,2,1,4,3,0,2,3,1,2,4,1,81,98,128,141,1.06,1.95,3.01,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,34,27,1,4,0,1,10,5,46,63,28,65,0.78,1.32,0.67,0.96,0.67,0.96,55,38,1.29,1.48,2.77,37,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,
