season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_under05,pinnacle_1st_half_over05,pinnacle_ft_x,pinnacle_ft_1,pinnacle_ft_2,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_over15,pinnacle_ft_over35,pinnacle_ft_over25,pinnacle_corners_over_95,pinnacle_corners_under_95,date
2022-2023,13,0,0,0,8,5,13,3,5,0,0,3,8,10,9,17,20,14,14,60,40,Arena Khimki (Khimki),,3,5,2.06,3.44,2.83,1.27,1.81,3.1,1.7,2.1,1.49,1.85,2.45,1.85,1.38,2.74,2.94,1.43,0,0,0,0,0,0,0,1665831600,-1,0,75,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,5,1,7,1,0,0,0,0,1.52,1.94,3.46,0,0,0,0,0,0,1,1,0,0,-1,-1,1,0,1,18,19,1,17,14,1,9,12,67,92,50,75,Khimki,Fakel,0.87,0.67,0.83,0.5,0.67,0.83,33,9,1.27,1.2,2.47,30,False,False,False,False,False,False,False,Russian_Premier_League,,6.53,61%,63%,,,,,,,,,,,,,,,2022-10-15 11:00:00
2022-2023,14,7,0,7,9,0,9,0,0,0,1,14,0,8,4,28,4,3,2,71,29,Saint-Petersburg Stadium (Sankt-Peterburg (St. Petersburg)),,0,2,1.28,5.8,8.4,1.1,1.38,2.08,1.8,1.97,1.49,1.88,2.47,1.88,1.23,2.09,3.98,1.71,7,4,0,3,0,3,4,1666630800,921,0,45,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,0,1,0,1,0,0,0,0,2.8,0.39,3.2,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,1,15,9,1,3,7,1,5,9,85,100,38,69,Zenit,FK Sochi,2.67,0.67,3.0,0.57,2.54,1.54,16,0,2.28,1.34,3.62,30,True,True,True,True,True,True,False,Russian_Premier_League,,5.75,77%,0%,,,,,,,,,,,,,,,2022-10-24 17:00:00
2022-2023,14,5,0,5,1,10,11,1,3,0,0,11,7,8,6,23,14,12,9,43,57,Otkritie Bank Arena (Moskva),,1,3,1.24,5.28,8.36,1.11,1.46,2.23,2.01,1.77,1.49,1.88,2.47,1.88,1.25,2.17,3.78,1.66,5,2,0,3,0,3,2,1666531800,924,0,72,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2,0,1,3,1,1,0,0,0,0,2.23,1.57,3.81,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,1,10,19,1,12,12,1,8,9,82,82,54,90,Spartak Moskva,Khimki,2.13,0.33,2.4,0.5,2.0,0.69,19,19,1.66,1.2,2.86,30,True,True,True,True,True,False,False,Russian_Premier_League,,6.91,85%,100%,,,,,,,,,,,,,,,2022-10-23 13:30:00
2022-2023,14,1,3,4,2,9,11,2,4,0,0,3,12,0,6,4,24,13,12,45,55,RZD Arena (Moskva),,2,4,3.0,3.45,2.25,1.26,1.86,3.1,1.71,2.09,1.51,1.85,2.4,1.85,1.38,2.74,2.94,1.43,4,1,1,0,2,2,2,1666454400,935,0,92,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,3,2,4,1,0,0,0,0,0.57,2.38,2.95,0,2,0,2,0,0,1,1,1,0,-1,-1,0,0,1,15,23,1,14,13,1,5,2,67,100,75,84,Lokomotiv Moskva,Dinamo Moskva,1.4,1.27,1.0,1.0,0.92,1.54,33,0,1.8,1.28,3.08,30,True,True,True,True,False,False,True,Russian_Premier_League,,5.41,72%,100%,,,,,,,,,,,,,,,2022-10-22 16:00:00
2022-2023,14,1,0,1,2,6,8,1,2,0,0,7,3,8,6,15,10,7,17,53,47,Akhmat Arena (Groznyi),,1,2,1.55,4.48,6.75,1.25,1.91,2.94,1.95,1.82,1.49,1.88,2.47,1.88,1.36,2.67,3.04,1.45,1,1,0,0,0,0,1,1666540800,923,0,58,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,1,0,0,0,0,1.67,1.05,2.72,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,24,35,1,18,9,1,10,9,50,83,42,75,Akhmat Grozny,Torpedo Moskva,1.6,0.27,1.33,0.33,1.54,0.46,50,17,1.44,0.85,2.29,30,True,False,False,False,False,False,False,Russian_Premier_League,,4.47,51%,0%,,,,,,,,,,,,,,,2022-10-23 16:00:00
2022-2023,14,2,2,4,8,2,10,1,3,0,0,7,8,5,5,16,14,9,7,56,44,Stadion Gazovik (Rostoshi),,1,3,4.32,3.75,1.62,1.19,1.67,2.59,1.64,2.2,1.4,1.73,2.77,2.06,1.31,2.44,3.32,1.53,4,1,2,1,0,1,3,1666522800,-1,0,59,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,3,0,4,1,0,0,0,0,1.71,1.74,3.46,1,0,1,0,0,0,1,1,0,1,-1,-1,0,0,1,24,27,1,8,13,1,8,5,67,67,33,75,Orenburg,CSKA Moskva,2.2,1.47,2.5,1.33,1.38,1.92,34,34,2.31,1.5,3.81,30,True,True,True,True,False,False,True,Russian_Premier_League,,7.31,40%,75%,,,,,,,,,,,,,,,2022-10-23 11:00:00
2022-2023,14,0,2,2,3,2,5,3,4,2,0,6,8,4,4,12,14,11,13,38,62,Stadion Nizhny Novgorod (Nizhniy Novgorod),,6,4,3.04,3.76,2.38,1.22,1.81,2.77,1.61,2.26,1.52,1.87,2.43,1.87,1.33,2.54,3.18,1.49,2,0,1,0,1,1,1,1666436400,926,0,69,0,4368,-1,1,-1,-1,-1,-1,-1,-1,2,0,3,4,2,7,1,0,0,0,0,1.4,1.73,3.12,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,16,21,1,15,12,1,4,3,77,84,54,84,Olimpiyets,Krasnodar,1.27,1.33,0.71,1.33,1.0,1.62,24,17,1.23,1.26,2.49,30,True,True,False,False,False,False,False,Russian_Premier_League,,4.47,70%,40%,,,,,,,,,,,,,,,2022-10-22 11:00:00
2022-2023,14,1,1,2,7,4,11,3,1,1,0,6,7,8,9,17,18,14,12,48,52,Central'nyi Stadion Profsoyuzov (Voronezh),,5,1,3.48,3.78,2.15,1.21,1.8,2.73,1.62,2.24,1.51,1.85,2.4,1.85,1.33,2.52,3.2,1.5,2,0,0,1,1,2,0,1666445400,-1,0,74,0,-1,-1,1,-1,-1,-1,-1,-1,-1,2,0,2,1,2,3,1,0,0,0,0,1.69,1.85,3.55,1,0,1,0,0,0,1,1,0,0,-1,-1,1,0,1,19,16,1,9,16,1,11,8,55,82,45,82,Fakel,Rostov,1.33,1.53,1.17,1.6,0.85,1.92,45,19,1.43,1.38,2.81,30,True,True,False,False,False,False,True,Russian_Premier_League,,6.71,76%,75%,,,,,,,,,,,,,,,2022-10-22 13:30:00
2022-2023,14,2,1,3,6,1,7,2,1,0,1,6,2,8,3,17,8,7,7,57,43,Ekaterinburg Arena (Ekaterinburg),,2,3,2.6,3.5,2.74,1.29,1.84,3.26,1.75,2.03,1.43,1.78,2.66,1.99,1.4,2.86,2.86,1.4,3,1,0,1,1,2,1,1666621800,930,0,57,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,2,2,0,2,2,1,0,0,0,0,1.6,0.67,2.27,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,1,11,22,1,7,10,1,7,7,64,86,36,64,Ural,Krylya Sovetov,1.27,0.93,0.86,1.14,1.0,1.08,36,14,1.49,1.52,3.01,30,True,True,True,False,False,False,True,Russian_Premier_League,,11.18,65%,75%,,,,,,,,,,,,,,,2022-10-24 14:30:00
2022-2023,15,1,0,1,5,4,9,1,1,0,0,9,2,6,7,16,9,7,5,65,35,Otkritie Bank Arena (Moskva),,1,1,1.2,6.2,11.0,1.21,1.65,2.69,2.17,1.66,1.43,1.78,2.66,1.99,1.32,2.52,3.26,1.5,1,0,0,1,0,1,0,1667136600,924,0,40,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,1,1,1,0,0,0,0,2.02,1.0,3.02,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,26,24,1,8,11,1,9,8,56,77,40,77,Spartak Moskva,Torpedo Moskva,2.13,0.27,2.5,0.29,2.07,0.43,44,23,1.75,0.88,2.63,30,True,False,False,False,False,False,False,Russian_Premier_League,,16.42,77%,100%,,,,,,,,,,,,,,,2022-10-30 13:30:00
2022-2023,15,0,1,1,7,6,13,4,2,0,0,2,5,4,9,9,18,14,8,39,61,Stadion FK Krasnodar (Krasnodar),,4,2,6.2,4.1,1.47,1.15,1.57,2.63,1.74,2.04,1.46,1.83,2.56,1.93,1.29,2.34,3.5,1.57,1,0,0,0,1,1,0,1667147400,921,0,57,0,33757,-1,1,-1,-1,-1,-1,-1,-1,1,1,3,1,2,4,1,0,0,0,0,0.75,1.54,2.3,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,1,23,15,1,8,15,1,10,6,65,93,36,71,Krasnodar,Zenit,1.87,2.0,1.86,2.14,1.71,2.57,36,7,1.67,1.79,3.46,30,True,False,False,False,False,False,False,Russian_Premier_League,,18.21,63%,100%,,,,,,,,,,,,,,,2022-10-30 16:30:00
2022-2023,15,2,1,3,7,0,7,1,8,0,2,11,3,7,2,32,6,9,17,70,30,Solidarnost Arena (Samara),,1,10,1.65,3.85,4.6,1.25,1.8,2.94,1.84,1.92,1.56,1.99,2.3,1.78,1.36,2.67,3.04,1.45,3,0,1,2,0,2,1,1667127600,928,0,42,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,3,0,7,4,7,1,0,0,0,0,2.34,0.7,3.05,1,1,1,1,0,0,1,1,0,0,-1,-1,0,1,1,31,14,1,16,8,1,4,11,25,67,17,42,Krylya Sovetov,Olimpiyets,1.2,0.8,1.0,1.33,1.0,0.93,75,33,1.45,1.27,2.72,30,True,True,True,False,False,False,True,Russian_Premier_League,,22.48,87%,100%,,,,,,,,,,,,,,,2022-10-30 11:00:00
2022-2023,15,6,1,7,8,2,10,1,2,0,0,9,5,9,3,22,8,19,11,56,44,VTB Arena (Moskva),,1,2,1.38,4.75,7.0,1.17,1.78,2.63,1.85,1.91,1.43,1.72,2.7,2.05,1.3,2.39,3.4,1.55,7,3,0,3,1,4,3,1667041200,935,0,57,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,3,1,0,0,0,0,2.32,1.18,3.5,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,1,29,20,1,14,18,1,4,8,65,79,57,93,Dinamo Moskva,Khimki,1.73,0.33,2.0,0.43,1.64,0.64,36,22,1.22,1.25,2.47,30,True,True,True,True,True,True,True,Russian_Premier_League,,8.9,93%,100%,,,,,,,,,,,,,,,2022-10-29 11:00:00
2022-2023,15,0,1,1,6,3,9,1,4,0,1,2,4,7,3,18,11,8,17,63,37,RZD Arena (Moskva),,1,5,3.95,3.75,1.83,1.22,1.74,2.73,1.68,2.13,1.42,1.76,2.69,2.02,1.33,2.54,3.2,1.49,1,0,1,0,0,0,1,1667059200,101,0,79,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,2,1,3,2,4,1,0,0,0,0,1.14,1.01,2.15,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,29,27,1,17,6,1,4,8,64,79,57,71,Lokomotiv Moskva,CSKA Moskva,1.4,1.47,0.86,1.29,0.86,1.86,36,22,1.63,1.54,3.17,30,True,False,False,False,False,False,False,Russian_Premier_League,,9.35,88%,100%,,,,,,,,,,,,,,,2022-10-29 16:00:00
2022-2023,15,1,2,3,6,2,8,3,2,0,0,4,4,6,7,17,15,12,12,44,56,Akhmat Arena (Groznyi),,3,2,2.42,3.35,2.71,1.25,1.93,2.98,1.68,2.13,1.52,1.93,2.39,1.83,1.36,2.69,3.02,1.44,3,1,0,0,2,2,1,1667050200,71,0,77,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,3,1,1,4,1,0,0,0,0,1.24,1.26,2.51,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,27,17,1,13,14,1,7,10,54,77,38,77,Akhmat Grozny,Rostov,1.6,1.53,1.57,1.5,1.64,1.86,47,23,1.47,1.46,2.93,30,True,True,True,False,False,False,True,Russian_Premier_League,,13.42,54%,75%,,,,,,,,,,,,,,,2022-10-29 13:30:00
2022-2023,15,2,2,4,5,6,11,3,3,0,0,4,7,3,6,11,15,11,7,55,45,Olimpiyskiy Stadion Fisht (Sochi),,3,3,1.78,3.65,4.1,1.22,1.69,2.73,1.66,2.17,1.4,1.73,2.77,2.06,1.33,2.54,3.2,1.49,4,1,1,1,1,2,2,1667127600,-1,0,67,0,-1,-1,1,-1,-1,-1,-1,-1,-1,2,1,1,2,3,3,1,0,0,0,0,1.07,1.69,2.76,1,1,1,1,0,0,1,1,0,0,-1,-1,0,0,1,33,29,1,9,18,1,11,3,75,92,59,84,FK Sochi,Ural,1.87,1.13,2.67,1.17,1.43,1.14,25,9,1.9,1.08,2.98,30,True,True,True,True,False,False,True,Russian_Premier_League,,7.27,63%,77%,,,,,,,,,,,,,,,2022-10-30 11:00:00
2022-2023,15,4,1,5,5,2,7,4,4,0,0,10,5,8,4,23,11,18,11,51,49,Stadion Gazovik (Rostoshi),,4,4,1.69,3.94,4.53,1.25,1.79,2.98,1.72,2.07,1.46,1.83,2.56,1.93,1.36,2.69,3.04,1.44,5,2,0,2,1,3,2,1666965600,922,0,79,0,-1,-1,1,-1,-1,-1,-1,-1,-1,2,1,2,3,3,5,1,0,0,0,0,2.16,1.17,3.33,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,1,18,24,1,10,19,1,3,7,72,86,43,79,Orenburg,Fakel,2.2,0.67,2.29,0.57,1.36,0.86,29,14,2.22,1.31,3.53,30,True,True,True,True,True,False,True,Russian_Premier_League,,9.84,39%,100%,,,,,,,,,,,,,,,2022-10-28 14:00:00
2022-2023,16,1,2,3,7,5,12,1,1,0,0,7,3,7,2,20,10,7,13,78,22,Saint-Petersburg Stadium (Sankt-Peterburg (St. Petersburg)),,1,1,1.14,6.6,12.0,1.08,1.38,2.09,1.99,1.78,1.43,1.78,2.66,1.99,1.21,2.02,4.2,1.76,3,0,2,1,0,1,2,1667655000,923,0,65,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,2,1,0,0,0,0,1.86,0.92,2.78,0,0,0,0,0,0,1,1,0,2,-1,-1,0,0,1,28,18,1,16,9,1,1,10,93,100,50,86,Zenit,Akhmat Grozny,2.67,1.73,3.0,1.71,2.6,1.53,7,0,2.35,1.5,3.85,30,True,True,True,False,False,False,True,Russian_Premier_League,,4.61,88%,0%,,,,,,,,,,,,,,,2022-11-05 13:30:00
2022-2023,16,2,1,3,1,6,7,5,3,0,0,5,8,0,8,5,23,2,10,47,53,Rostov Arena (Rostov-na-Donu),,5,3,2.55,3.55,2.52,1.21,1.69,2.69,1.59,2.3,1.45,1.75,2.55,1.96,1.33,2.52,3.2,1.5,3,0,0,2,1,3,0,1667750400,71,0,81,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,2,4,1,3,5,1,0,0,0,0,0.88,1.95,2.83,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,19,22,1,11,4,1,12,3,73,88,68,94,Rostov,Dinamo Moskva,2.0,1.27,2.13,1.29,1.93,1.73,27,13,1.44,1.44,2.88,30,True,True,True,False,False,False,True,Russian_Premier_League,,8.01,65%,9%,,,,,,,,,,,,,,,2022-11-06 16:00:00
2022-2023,16,0,1,1,6,4,10,3,4,0,0,6,2,6,0,15,2,7,18,65,35,VEB Arena (Moskva),,3,4,1.34,5.14,11.4,2.25,1.77,2.81,2.13,1.68,1.49,1.88,2.47,1.88,1.34,2.57,3.14,1.48,1,0,0,0,1,1,0,1667664000,1482,0,64,0,-1,-1,1,-1,-1,-1,-1,-1,-1,2,0,1,4,2,5,1,0,0,0,0,1.74,0.57,2.31,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,37,18,1,18,8,1,3,10,64,86,29,72,CSKA Moskva,Olimpiyets,2.4,0.8,2.43,1.14,1.93,0.87,36,15,1.89,1.19,3.08,30,True,False,False,False,False,False,False,Russian_Premier_League,,2.59,79%,43%,,,,,,,,,,,,,,,2022-11-05 16:00:00
2022-2023,16,1,1,2,1,6,7,0,2,0,0,4,3,2,6,9,15,5,12,48,52,Olimpiyskiy Stadion Fisht (Sochi),,0,2,2.91,3.65,2.03,1.17,1.7,2.42,1.53,2.44,1.43,1.78,2.66,1.99,1.29,2.34,3.46,1.57,2,1,1,0,0,0,2,1667646000,-1,0,81,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,2,0,0,2,0,1,0,0,0,0,1.07,1.21,2.28,0,0,0,0,0,0,1,1,0,1,-1,-1,0,0,1,16,24,1,11,12,1,6,7,75,94,48,100,FK Sochi,Spartak Moskva,1.87,1.47,2.43,1.75,1.4,2.13,26,7,1.78,1.77,3.55,30,True,True,False,False,False,False,True,Russian_Premier_League,,3.44,65%,15%,,,,,,,,,,,,,,,2022-11-05 11:00:00
2022-2023,16,0,2,2,5,4,9,2,1,0,0,2,7,6,2,11,12,17,12,57,43,Stadion Luzhniki (Moskva),,2,1,3.35,3.27,1.9,1.29,1.8,3.26,1.8,1.97,1.51,1.85,2.4,1.85,1.4,2.86,2.86,1.4,2,0,1,0,1,1,1,1667741400,928,0,59,0,-1,-1,1,-1,-1,-1,-1,-1,-1,2,1,0,0,3,0,1,0,0,0,0,0.89,1.31,2.2,0,0,0,0,0,0,1,1,0,0,-1,-1,1,0,1,25,20,1,13,19,1,4,6,59,66,47,66,Torpedo Moskva,Krylya Sovetov,0.47,0.93,0.57,1.0,0.4,1.13,41,35,1.23,1.41,2.64,30,True,True,False,False,False,False,False,Russian_Premier_League,,7.27,74%,72%,,,,,,,,,,,,,,,2022-11-06 13:30:00
2022-2023,16,3,3,6,6,5,11,2,2,0,0,9,7,5,3,18,16,15,10,39,61,Central'nyi Stadion Profsoyuzov (Voronezh),,2,2,2.88,3.35,2.15,1.29,1.92,3.26,1.76,2.02,1.43,1.78,2.66,1.99,1.4,2.86,2.86,1.4,6,1,2,2,1,3,3,1667655000,-1,0,64,0,-1,-1,1,-1,-1,-1,-1,-1,-1,2,0,0,2,2,2,1,0,0,0,0,1.96,1.63,3.59,0,2,0,1,0,1,1,1,0,0,-1,-1,0,0,1,15,18,1,10,12,1,8,6,50,79,43,71,Fakel,Krasnodar,1.33,1.33,1.14,1.57,0.8,1.6,50,22,1.47,1.33,2.8,30,True,True,True,True,True,True,True,Russian_Premier_League,,2.24,93%,100%,,,,,,,,,,,,,,,2022-11-05 13:30:00
2022-2023,16,2,2,4,7,4,11,2,1,0,0,9,4,3,4,13,9,14,9,58,42,Ekaterinburg Arena (Ekaterinburg),,2,1,2.22,3.45,2.66,1.22,1.72,2.73,1.61,2.26,1.43,1.72,2.7,2.05,1.33,2.54,3.2,1.49,4,0,1,2,1,3,1,1667732400,-1,0,25,0,3551,-1,1,-1,-1,-1,-1,-1,-1,0,1,2,0,1,2,1,0,0,0,0,1.78,0.98,2.76,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,25,26,1,9,16,1,5,4,60,80,14,60,Ural,Lokomotiv Moskva,1.27,1.6,1.13,0.86,1.13,0.8,41,21,1.51,1.17,2.68,30,True,True,True,True,False,False,True,Russian_Premier_League,,15.66,80%,100%,,,,,,,,,,,,,,,2022-11-06 11:00:00
2022-2023,16,2,0,2,1,8,9,2,1,0,0,3,9,6,10,10,24,9,8,43,57,Arena Khimki (Khimki),,2,1,3.3,3.9,1.92,1.15,1.43,2.52,1.53,2.43,1.43,1.78,2.66,1.99,1.29,2.34,3.5,1.57,2,0,0,2,0,2,0,1667577600,1485,0,50,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,1,0,3,1,0,0,0,0,0.96,2.24,3.21,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,23,29,1,8,12,1,12,7,64,86,50,79,Khimki,Orenburg,0.87,0.87,0.86,0.43,0.6,1.47,36,15,1.31,1.37,2.68,30,True,True,False,False,False,False,False,Russian_Premier_League,,6.71,93%,75%,,,,,,,,,,,,,,,2022-11-04 16:00:00
2022-2023,17,1,3,4,9,4,13,4,1,0,0,11,5,7,4,27,9,9,8,47,53,Solidarnost Arena (Samara),,4,1,2.5,3.46,2.74,1.24,1.9,2.89,1.65,2.18,1.6,2.0,2.25,1.76,1.35,2.6,3.1,1.47,4,0,2,1,1,2,2,1668250800,71,0,65,0,-1,-1,1,-1,-1,-1,-1,-1,-1,2,0,2,1,2,3,1,0,0,0,0,2.32,1.34,3.66,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,1,16,14,1,12,10,1,6,9,36,79,22,64,Krylya Sovetov,Rostov,1.2,1.53,1.29,1.71,1.25,2.0,65,22,1.58,1.43,3.01,30,True,True,True,True,False,False,True,Russian_Premier_League,,19.57,86%,100%,,,,,,,,,,,,,,,2022-11-12 11:00:00
2022-2023,17,2,1,3,9,11,20,2,2,1,1,6,7,12,7,21,17,9,6,44,56,VTB Arena (Moskva),,3,3,2.77,3.54,2.4,1.23,1.74,2.85,1.63,2.22,1.42,1.76,2.69,2.02,1.35,2.6,3.1,1.47,3,1,0,1,1,2,1,1668357000,935,0,50,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,3,0,6,1,0,0,0,0,1.9,1.84,3.73,1,0,0,0,1,0,1,1,0,0,-1,-1,0,0,1,18,17,1,8,10,1,10,13,50,63,44,82,Dinamo Moskva,CSKA Moskva,1.73,1.47,2.13,1.5,1.63,1.81,50,38,1.36,1.47,2.83,30,True,True,True,False,False,False,True,Russian_Premier_League,,18.14,75%,100%,,,,,,,,,,,,,,,2022-11-13 16:30:00
2022-2023,17,1,2,3,9,2,11,2,6,0,0,7,8,5,2,14,13,6,15,48,52,RZD Arena (Moskva),,2,6,4.05,3.5,1.83,1.22,1.86,2.81,1.69,2.12,1.45,1.75,2.65,2.0,1.34,2.57,3.14,1.48,3,0,2,1,0,1,2,1668270600,924,0,83,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,5,2,6,1,0,0,0,0,1.63,1.49,3.12,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,1,27,21,1,14,7,1,5,8,60,89,48,88,Lokomotiv Moskva,Spartak Moskva,1.4,1.47,0.75,1.67,0.81,2.06,41,12,1.56,1.71,3.27,30,True,True,True,False,False,False,True,Russian_Premier_League,,21.05,90%,100%,,,,,,,,,,,,,,,2022-11-12 16:30:00
2022-2023,17,0,2,2,3,5,8,2,0,0,0,3,5,1,8,5,18,17,6,38,62,Stadion Luzhniki (Moskva),,2,0,14.5,6.95,1.19,1.12,1.39,2.24,2.36,1.58,1.52,1.85,2.34,1.93,1.25,2.1,3.78,1.74,2,0,0,0,2,2,0,1668259800,921,0,38,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,0,1,1,1,0,0,0,0,0.74,1.62,2.36,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,13,23,1,8,19,1,9,1,38,63,32,63,Torpedo Moskva,Zenit,0.47,2.0,0.5,2.25,0.38,2.44,63,38,1.19,1.76,2.95,30,True,True,False,False,False,False,False,Russian_Premier_League,,17.9,88%,100%,,,,,,,,,,,,,,,2022-11-12 13:30:00
2022-2023,17,5,1,6,6,2,8,1,7,0,0,10,5,11,5,23,13,11,18,40,60,Stadion Gazovik (Rostoshi),,1,7,2.35,3.45,2.74,1.18,1.57,2.47,1.61,2.31,1.48,1.8,2.47,1.9,1.3,2.39,3.4,1.55,6,3,1,2,0,2,4,1668337200,922,0,69,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,3,1,4,3,5,1,0,0,0,0,2.49,1.33,3.82,0,0,0,0,0,0,1,1,1,0,-1,-1,0,1,1,12,22,1,21,17,1,3,11,76,82,50,82,Orenburg,Krasnodar,2.2,1.33,2.38,1.5,1.38,1.56,26,19,2.21,1.37,3.58,30,True,True,True,True,True,True,True,Russian_Premier_League,,22.37,71%,62%,,,,,,,,,,,,,,,2022-11-13 11:00:00
2022-2023,17,3,2,5,4,5,9,4,1,0,0,5,7,3,2,13,15,14,14,43,57,Stadion Nizhny Novgorod (Nizhniy Novgorod),,4,1,2.76,3.45,2.35,1.27,1.84,3.14,1.71,2.09,1.58,2.02,2.26,1.76,1.38,2.78,2.94,1.42,5,1,0,2,2,4,1,1668182400,1482,0,82,0,4133,-1,1,-1,-1,-1,-1,-1,-1,2,0,2,1,2,3,1,0,0,0,0,1.11,1.32,2.43,0,0,0,0,0,0,1,1,0,0,-1,-1,1,0,1,19,20,1,17,15,1,4,6,88,100,57,100,Olimpiyets,Akhmat Grozny,1.27,1.73,0.63,1.88,1.0,1.63,13,0,1.25,1.43,2.68,30,True,True,True,True,True,False,True,Russian_Premier_League,,8.95,100%,100%,,,,,,,,,,,,,,,2022-11-11 16:00:00
