season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_corners_under_85,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_corners_over_85,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_1st_half_over15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_1st_half_under15,pinnacle_btts_yes,pinnacle_btts_no,date
2021-2022,28,1,0,1,6,3,9,2,2,1,0,6,6,8,5,14,11,7,6,51,49,ŠRC Velika Gorica (Velika Gorica),,3,2,2.85,3.53,2.44,1.22,1.65,2.9,1.6,2.25,1.42,1.8,2.56,2.0,1.33,2.5,3.05,1.47,1,0,0,1,0,1,0,1647698400,1875,0,62,0,-1,1,1,3,2,3,1,5,4,0,1,3,1,1,4,1,68,53,95,81,1.79,1.5,3.29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,85,58,85,Gorica,Rijeka,1.06,1.67,1.0,1.77,1.22,1.93,38,16,1.84,1.57,3.41,36,True,False,False,False,False,False,False,Croatia_HNL,,10.36,36%,0%,,,,,,,,,,,,,,,,,2022-03-19 14:00:00
2021-2022,28,0,0,0,4,3,7,1,0,0,0,5,7,5,4,10,11,7,9,43,57,Stadion Kranjčevićeva (Zagreb),,1,0,3.75,3.4,1.8,1.23,1.75,2.89,1.73,2.05,1.52,1.85,2.35,1.95,1.35,2.6,3.04,1.46,0,0,0,0,0,0,0,1647622800,-1,0,50,0,-1,1,1,1,2,3,1,3,4,1,0,0,0,1,0,1,58,93,113,175,1.41,1.88,3.29,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,77,35,70,Hrvatski Dragovoljac,Istra 1961,0.67,0.61,0.46,0.62,0.48,0.89,50,23,1.06,1.09,2.15,36,False,False,False,False,False,False,False,Croatia_HNL,,5.75,50%,0%,,,,,,,,,,,,,,,,,2022-03-18 17:00:00
2021-2022,28,0,1,1,1,0,1,2,2,0,0,0,4,4,3,4,7,12,11,43,57,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",2,2,7.34,4.24,1.47,1.3,1.8,3.5,2.1,1.68,1.57,1.95,2.26,1.85,1.4,2.85,2.75,1.37,1,0,1,0,0,0,1,1647784800,122,0,51,0,-1,1,1,1,0,0,0,1,0,1,0,1,2,1,3,1,39,49,125,114,0.56,1.09,1.65,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,76,40,73,Slaven Koprivnica,Dinamo Zagreb,1.0,2.17,1.0,2.17,1.11,2.08,56,24,1.64,1.73,3.37,36,True,False,False,False,False,False,False,Croatia_HNL,,9.57,35%,4%,,,,,,,,,,,,,,,,,2022-03-20 14:00:00
2021-2022,28,4,0,4,9,1,10,2,4,0,0,14,2,10,8,24,10,9,16,59,41,Stadion Poljud (Split),,2,4,1.49,4.43,6.48,1.22,1.7,2.9,1.8,1.95,1.5,1.83,2.4,1.96,1.33,2.5,3.05,1.47,4,2,0,2,0,2,2,1647705900,1863,0,55,0,-1,1,1,3,1,6,0,4,6,0,2,2,2,2,4,1,78,45,147,117,3.06,1.11,4.17,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,68,40,68,Hajduk Split,Lokomotiva Zagreb,2.17,0.83,1.75,0.92,1.88,1.33,41,33,1.92,1.53,3.45,36,True,True,True,True,False,False,False,Croatia_HNL,,4.61,40%,0%,,,,,,,,,,,,,,,,,2022-03-19 16:05:00
2021-2022,28,0,3,3,1,9,10,2,2,0,0,2,15,3,11,5,26,6,12,34,66,Stadion Šubićevac (Šibenik),,2,2,6.1,3.87,1.59,1.25,1.89,3.3,1.9,1.8,1.39,1.65,2.75,2.1,1.39,2.81,2.85,1.4,3,0,0,0,3,3,0,1647792300,1864,0,62,0,-1,1,1,0,3,1,6,3,7,1,0,1,2,1,3,1,31,92,74,144,0.69,3.35,4.04,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,85,39,77,Šibenik,Osijek,1.06,1.72,1.23,1.85,0.96,2.0,50,16,1.53,1.52,3.05,36,True,True,True,False,False,False,False,Croatia_HNL,,2.08,52%,13%,,,,,,,,,,,,,,,,,2022-03-20 16:05:00
2021-2022,29,0,1,1,7,3,10,1,1,0,0,3,5,8,11,11,16,13,10,55,45,Stadion Šubićevac (Šibenik),,1,1,2.8,3.2,2.3,1.26,1.78,3.1,1.75,2.03,1.4,1.9,2.7,1.9,1.38,2.73,2.9,1.42,1,0,1,0,0,0,1,1648911600,1875,0,57,0,-1,1,1,5,2,2,1,7,3,0,1,1,0,1,1,1,69,47,116,101,1.41,1.7,3.11,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,79,29,75,Šibenik,Gorica,1.06,1.44,1.14,1.43,0.93,1.29,40,22,1.47,1.37,2.84,36,True,False,False,False,False,False,False,Croatia_HNL,,4,52%,64%,,,,,,,,,,,,,,,,,2022-04-02 15:00:00
2021-2022,29,0,0,0,7,4,11,5,2,0,0,5,2,10,7,15,9,11,4,48,52,Stadion Gradski vrt (Osijek),,5,2,2.45,3.0,2.7,1.36,2.1,3.75,1.83,1.9,1.51,1.95,2.5,1.85,1.44,2.95,2.6,1.35,0,0,0,0,0,0,0,1649007000,-1,0,50,0,-1,1,1,4,3,3,1,7,4,2,2,3,0,4,3,1,77,64,147,133,1.86,1.19,3.05,1,0,0,0,1,0,1,1,0,0,2,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,75,36,65,Osijek,Hajduk Split,2.11,1.83,2.14,2.0,2.04,1.93,47,25,1.94,1.85,3.79,36,False,False,False,False,False,False,False,Croatia_HNL,,5.75,86%,0%,,,,,,,,,,,,,,,,,2022-04-03 17:30:00
2021-2022,29,3,1,4,6,2,8,2,1,0,0,10,4,12,4,22,8,15,7,56,44,Stadion Kranjčevićeva (Zagreb),,2,1,2.1,3.25,3.25,1.33,2.1,3.5,1.83,1.83,1.63,2.05,2.14,1.69,1.44,3.25,2.63,1.33,4,0,1,3,0,3,1,1649088000,1859,0,47,0,-1,1,1,0,2,6,0,2,6,0,1,2,0,1,2,1,91,62,144,142,2.74,1.25,4.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,83,36,57,Lokomotiva Zagreb,Slaven Koprivnica,1.89,1.0,1.71,1.21,1.29,1.07,47,18,1.68,1.3,2.98,36,True,True,True,True,False,False,True,Croatia_HNL,,4.61,53%,0%,,,,,,,,,,,,,,,,,2022-04-04 16:00:00
2021-2022,29,2,0,2,5,1,6,0,0,0,0,7,2,7,6,14,8,8,10,67,33,Stadion Maksimir (Zagreb),,0,0,1.09,7.5,16.0,1.14,1.36,2.16,2.62,1.44,1.3,1.8,3.2,2.0,1.25,2.1,3.75,1.67,2,0,0,2,0,2,0,1648998000,122,0,36,0,-1,1,-1,3,0,2,1,3,3,0,0,0,0,0,0,1,103,22,128,59,2.12,0.81,2.93,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,79,43,61,Dinamo Zagreb,Hrvatski Dragovoljac,2.22,0.39,2.0,0.5,2.11,0.5,50,21,2.1,1.16,3.26,36,True,True,False,False,False,False,False,Croatia_HNL,,2.3,49%,0%,,,,,,,,,,,,,,,,,2022-04-03 15:00:00
2021-2022,29,0,2,2,2,3,5,4,1,0,0,3,4,3,6,6,10,10,9,57,43,Stadion Aldo Drosina (Pula),,4,1,3.6,3.3,1.91,1.23,1.76,2.84,1.68,2.11,1.52,1.9,2.36,1.9,1.34,2.6,3.1,1.46,2,0,1,0,1,1,1,1648919100,1215,0,68,0,2170,1,1,0,3,2,0,3,2,1,1,3,0,2,3,1,49,44,101,89,0.96,1.23,2.19,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,86,54,83,Istra 1961,Rijeka,1.11,1.67,1.14,1.64,0.89,1.86,32,15,1.4,1.56,2.96,36,True,True,False,False,False,False,False,Croatia_HNL,,8.05,87%,0%,,,,,,,,,,,,,,,,,2022-04-02 17:05:00
2021-2022,30,1,1,2,5,0,5,2,1,0,0,3,3,6,3,9,6,16,16,49,51,ŠRC Velika Gorica (Velika Gorica),,2,1,1.81,3.45,3.75,1.25,1.88,3.0,1.84,1.92,1.48,1.92,2.42,1.87,1.36,2.63,3.0,1.45,2,0,0,1,1,2,0,1649433600,-1,0,50,0,-1,1,1,4,0,1,0,4,1,0,1,2,0,1,2,1,50,33,135,100,1.16,0.84,2.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,79,39,65,Gorica,Istra 1961,1.06,0.61,1.14,0.64,1.34,0.86,54,22,1.84,1.15,2.99,36,True,True,False,False,False,False,True,Croatia_HNL,,16.11,48%,0%,,,,,,,,,,,,,,,,,2022-04-08 16:00:00
2021-2022,30,1,2,3,3,3,6,4,3,1,0,2,3,4,4,6,7,10,8,47,53,Stadion HNK Rijeka (Rijeka),,6,3,3.6,3.55,1.78,1.22,1.73,2.62,1.65,2.1,1.42,1.98,2.56,1.83,1.35,2.63,3.04,1.45,3,1,0,0,2,2,1,1649613600,122,0,48,0,-1,1,1,1,1,2,2,2,4,1,0,4,3,1,7,1,55,73,134,143,0.94,1.2,2.14,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,78,34,68,Rijeka,Dinamo Zagreb,1.94,2.17,2.07,2.23,1.9,2.14,46,23,1.63,1.68,3.31,36,True,True,True,False,False,False,True,Croatia_HNL,,4.61,56%,20%,,,,,,,,,,,,,,,,,2022-04-10 18:00:00
2021-2022,30,1,1,2,4,8,12,1,2,0,0,2,4,1,7,3,11,9,9,38,62,Stadion Kranjčevićeva (Zagreb),,1,2,5.05,3.94,1.63,1.25,1.74,2.93,1.83,1.93,1.42,1.7,2.65,2.08,1.36,2.66,2.99,1.44,2,1,0,0,1,1,1,1649516400,-1,0,61,0,-1,1,1,1,2,3,6,3,9,0,0,1,2,0,3,1,33,92,79,133,0.58,1.65,2.23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,75,47,79,Hrvatski Dragovoljac,Lokomotiva Zagreb,0.67,0.83,0.5,0.86,0.48,1.34,32,25,1.08,1.5,2.58,36,True,True,False,False,False,False,True,Croatia_HNL,,6.91,80%,20%,,,,,,,,,,,,,,,,,2022-04-09 15:00:00
2021-2022,30,0,1,1,5,5,10,2,2,0,0,3,10,5,3,8,13,14,8,46,54,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",2,2,4.8,3.4,1.75,1.36,2.2,3.6,2.0,1.73,1.63,2.04,2.23,1.73,1.49,3.26,2.51,1.31,1,0,1,0,0,0,1,1649602800,1864,0,57,0,-1,1,1,1,3,4,2,4,6,0,1,2,1,1,3,1,58,56,125,130,1.15,1.94,3.09,0,0,0,0,0,0,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,75,33,57,Slaven Koprivnica,Osijek,1.0,1.72,0.93,1.93,1.03,2.0,61,25,1.56,1.65,3.21,36,True,False,False,False,False,False,False,Croatia_HNL,,3.85,61%,83%,,,,,,,,,,,,,,,,,2022-04-10 15:00:00
2021-2022,30,2,1,3,9,4,13,3,4,0,0,12,6,16,4,28,10,11,15,64,36,Stadion Poljud (Split),,3,4,1.22,6.0,12.5,1.17,1.67,2.45,2.3,1.59,1.43,1.95,2.74,1.85,1.32,2.48,3.2,1.5,3,1,0,1,1,2,1,1649523900,1863,0,51,0,-1,1,1,3,2,6,2,5,8,1,2,2,2,3,4,1,91,32,149,105,3.26,1.3,4.55,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,78,41,71,Hajduk Split,Šibenik,2.17,0.72,1.85,0.71,1.89,0.9,49,23,2.01,1.4,3.41,36,True,True,True,False,False,False,True,Croatia_HNL,,16.11,81%,100%,,,,,,,,,,,,,,,,,2022-04-09 17:05:00
2021-2022,31,1,0,1,6,2,8,2,1,0,0,4,3,3,6,7,9,8,14,49,51,Stadion Poljud (Split),,2,1,1.37,4.8,7.4,1.18,1.62,2.7,1.91,1.85,1.68,1.9,2.11,1.89,1.3,2.43,3.32,1.52,1,1,0,0,0,0,1,1650045900,1863,0,42,0,-1,1,1,3,1,3,1,4,4,1,0,1,1,1,2,1,69,51,97,117,1.23,1.16,2.39,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,62,25,62,Hajduk Split,Gorica,2.17,1.44,1.93,1.53,1.93,1.33,52,38,2.09,1.39,3.48,36,True,False,False,False,False,False,False,Croatia_HNL,,6.91,48%,0%,,,,,,,,,,,,,,,,,2022-04-15 18:05:00
2021-2022,31,2,1,3,2,10,12,0,2,0,0,7,8,3,8,10,16,5,18,44,56,Stadion Šubićevac (Šibenik),,0,2,3.12,3.22,2.28,1.36,2.0,4.2,1.97,1.8,1.55,1.98,2.3,1.83,1.43,2.99,2.7,1.36,3,2,0,0,1,1,2,1650114000,1880,0,54,0,-1,1,1,1,3,1,7,4,8,0,1,0,1,1,1,1,44,92,95,121,1.45,2.23,3.68,0,1,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,87,37,73,Šibenik,Slaven Koprivnica,1.06,1.0,1.07,1.13,0.87,1.0,33,13,1.46,1.3,2.76,36,True,True,True,False,False,False,True,Croatia_HNL,,21.41,47%,36%,,,,,,,,,,,,,,,,,2022-04-16 13:00:00
2021-2022,31,2,1,3,6,1,7,1,4,0,0,4,3,14,4,18,7,10,14,58,42,Stadion Gradski vrt (Osijek),,1,4,1.13,5.11,12.97,1.17,1.6,2.63,2.65,1.46,1.37,1.47,2.85,2.46,1.29,2.4,3.4,1.53,3,2,1,0,0,0,3,1650121500,1864,0,37,0,-1,1,1,4,1,2,0,5,2,1,1,0,3,2,3,1,39,21,89,71,1.7,0.81,2.51,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,67,37,57,Osijek,Hrvatski Dragovoljac,2.11,0.39,2.07,0.47,2.03,0.5,50,34,1.93,1.14,3.07,36,True,True,True,False,False,False,True,Croatia_HNL,,13.8,54%,75%,,,,,,,,,,,,,,,,,2022-04-16 15:05:00
2021-2022,31,2,1,3,3,4,7,3,0,0,0,5,3,3,6,8,9,16,9,33,67,Stadion Kranjčevićeva (Zagreb),,3,0,2.53,3.06,2.28,1.26,1.7,3.25,1.7,2.1,1.45,1.83,2.55,1.98,1.36,2.66,2.99,1.44,3,1,0,1,1,2,1,1650129000,1859,0,53,0,-1,1,1,1,2,2,2,3,4,1,0,2,0,1,2,1,29,71,100,150,1.08,1.31,2.39,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,77,40,74,Lokomotiva Zagreb,Rijeka,1.89,1.67,1.8,1.73,1.33,1.83,50,24,1.75,1.54,3.29,36,True,True,True,False,False,False,True,Croatia_HNL,,16.11,50%,0%,,,,,,,,,,,,,,,,,2022-04-16 17:10:00
2021-2022,31,3,0,3,5,0,5,0,3,0,0,7,3,5,3,12,6,12,8,58,42,Stadion Maksimir (Zagreb),,0,3,1.21,6.2,12.0,1.19,1.57,2.7,2.35,1.56,1.49,2.0,2.41,1.8,1.3,2.4,3.32,1.53,3,2,0,1,0,1,2,1650038400,122,0,37,0,-1,1,1,3,0,2,0,3,2,0,2,0,1,2,1,1,57,38,135,98,1.67,0.88,2.55,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,77,24,47,Dinamo Zagreb,Istra 1961,2.22,0.61,2.07,0.67,2.17,0.87,67,24,2.1,1.13,3.23,36,True,True,True,False,False,False,False,Croatia_HNL,,2.3,74%,99%,,,,,,,,,,,,,,,,,2022-04-15 16:00:00
2021-2022,32,0,1,1,2,7,9,4,3,0,0,2,10,6,13,8,23,13,10,42,58,ŠRC Velika Gorica (Velika Gorica),,4,3,5.8,3.6,1.53,1.25,1.95,3.1,1.9,1.83,1.58,1.91,2.25,1.83,1.37,2.7,2.85,1.41,1,0,0,0,1,1,0,1650819900,122,0,47,0,-1,1,1,1,4,1,3,5,4,2,2,2,1,4,3,1,43,69,109,125,0.97,2.65,3.62,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,77,43,77,Gorica,Dinamo Zagreb,1.06,2.17,1.13,2.13,1.29,2.13,54,23,1.79,1.64,3.43,36,True,False,False,False,False,False,False,Croatia_HNL,,10.36,54%,0%,,,,,,,,,,,,,,,,,2022-04-24 17:05:00
2021-2022,32,2,2,4,3,5,8,2,1,0,0,5,7,4,5,9,12,11,16,47,53,Stadion Aldo Drosina (Pula),,2,1,3.05,3.1,2.17,1.3,2.0,3.5,1.75,2.0,1.6,2.06,2.22,1.71,1.41,2.85,2.7,1.37,4,1,1,1,1,2,2,1650726000,-1,0,73,0,-1,1,1,2,2,1,3,4,4,1,0,1,1,1,2,1,44,69,124,137,1.25,1.76,3.01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,90,50,84,Istra 1961,Lokomotiva Zagreb,1.11,0.83,1.07,0.87,0.84,1.39,27,10,1.37,1.51,2.88,36,True,True,True,True,False,False,True,Croatia_HNL,,6.91,77%,0%,,,,,,,,,,,,,,,,,2022-04-23 15:00:00
2021-2022,32,3,1,4,4,3,7,1,1,0,0,10,3,11,7,21,10,10,5,55,45,Stadion HNK Rijeka (Rijeka),,1,1,2.7,3.1,2.37,1.3,1.91,3.65,1.77,2.0,1.49,1.75,2.42,2.01,1.41,2.9,2.77,1.38,4,2,0,1,1,2,2,1650736800,1215,0,57,0,-1,1,1,1,3,3,0,4,3,1,0,0,1,1,1,1,75,68,117,116,2.56,1.34,3.9,1,0,1,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,80,27,53,Rijeka,Osijek,1.94,1.72,1.93,2.0,1.77,2.06,47,20,1.58,1.67,3.25,36,True,True,True,True,False,False,True,Croatia_HNL,,0,89%,20%,,,,,,,,,,,,,,,,,2022-04-23 18:00:00
2021-2022,32,3,1,4,5,8,13,3,3,0,0,4,2,5,4,9,6,9,8,50,50,Stadion Kranjčevićeva (Zagreb),,3,3,2.8,3.1,2.38,1.28,1.75,3.1,1.68,2.1,1.39,1.68,2.75,2.12,1.37,2.75,2.94,1.4,4,2,0,1,1,2,2,1650643200,1871,0,63,0,-1,1,1,4,2,1,6,6,7,1,1,2,2,2,4,1,51,72,92,110,1.22,1.05,2.27,2,1,2,1,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,83,40,80,Hrvatski Dragovoljac,Šibenik,0.67,0.72,0.53,0.67,0.48,0.94,44,17,1.05,1.39,2.44,36,True,True,True,True,False,False,True,Croatia_HNL,,1.14,83%,100%,,,,,,,,,,,,,,,,,2022-04-22 16:00:00
2021-2022,32,0,0,0,3,13,16,2,5,0,0,4,4,5,5,9,9,10,14,45,55,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",2,5,5.0,3.5,1.62,1.28,1.95,3.3,1.9,1.85,1.68,2.09,2.11,1.7,1.37,2.75,2.85,1.4,0,0,0,0,0,0,0,1650812400,-1,0,60,0,-1,1,1,1,12,2,1,13,3,2,2,0,3,4,3,1,38,70,120,120,1.14,1.36,2.5,0,0,0,0,0,0,1,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,77,40,70,Slaven Koprivnica,Hajduk Split,1.0,1.83,0.87,1.93,0.97,2.0,50,23,1.54,1.8,3.34,36,False,False,False,False,False,False,False,Croatia_HNL,,12.15,56%,3%,,,,,,,,,,,,,,,,,2022-04-24 15:00:00
2021-2022,33,2,1,3,8,2,10,3,4,0,0,9,4,7,3,16,7,12,10,52,48,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",3,4,2.43,3.22,2.92,1.29,2.15,3.55,1.8,1.96,1.62,2.0,2.19,1.78,1.42,2.85,2.73,1.39,3,0,1,2,0,2,1,1651330800,1861,0,50,0,-1,1,1,0,1,8,1,1,9,1,1,2,3,2,5,1,37,26,74,68,1.9,0.92,2.82,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,60,22,63,Slaven Koprivnica,Gorica,1.0,1.44,0.88,1.44,0.97,1.25,60,41,1.51,1.38,2.89,36,True,True,True,False,False,False,True,Croatia_HNL,,4.83,72%,95%,,,,,,,,,,,,,,,,,2022-04-30 15:00:00
2021-2022,33,2,1,3,7,2,9,1,2,0,0,5,6,10,1,15,7,13,8,62,38,Stadion Poljud (Split),,1,2,1.13,7.8,18.0,1.13,1.45,1.95,2.31,1.57,1.35,1.74,3.0,2.02,1.21,2.09,4.1,1.69,3,1,0,1,1,2,1,1651248000,1863,0,38,0,-1,1,1,3,1,4,1,4,5,0,0,1,2,0,3,1,78,38,144,101,1.87,1.15,3.02,0,0,0,0,0,0,1,1,1,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,69,44,66,Hajduk Split,Hrvatski Dragovoljac,2.17,0.39,2.06,0.44,1.97,0.56,47,32,2.01,1.12,3.13,36,True,True,True,False,False,False,True,Croatia_HNL,,13.8,26%,0%,,,,,,,,,,,,,,,,,2022-04-29 16:00:00
2021-2022,33,3,5,8,6,3,9,1,1,0,0,10,9,6,7,16,16,4,8,45,55,Stadion Šubićevac (Šibenik),,1,1,4.87,3.46,1.5,1.19,1.61,2.75,1.91,1.85,1.4,1.69,2.7,2.1,1.34,2.39,3.25,1.56,8,2,2,1,3,4,4,1651338300,1215,0,60,0,-1,1,1,3,1,3,2,4,5,0,1,1,0,1,1,1,51,57,88,154,2.08,2.07,4.14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,82,44,88,Šibenik,Rijeka,1.06,1.67,1.19,1.63,0.91,1.81,38,19,1.46,1.53,2.99,36,True,True,True,True,True,True,True,Croatia_HNL,,5.79,63%,5%,,,,,,,,,,,,,,,,,2022-04-30 17:05:00
2021-2022,33,2,2,4,7,3,10,3,7,0,0,5,4,9,5,14,9,16,17,62,38,Stadion Gradski vrt (Osijek),,3,7,1.33,4.4,7.3,1.28,1.92,3.3,2.2,1.62,1.52,1.87,2.36,1.83,1.36,2.7,2.9,1.41,4,2,2,0,0,0,4,1651417200,-1,0,41,0,-1,1,1,3,2,4,1,5,5,2,1,1,6,3,7,1,113,40,178,118,2.06,1.15,3.22,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,66,25,50,Osijek,Istra 1961,2.11,0.61,2.13,0.63,2.0,0.84,60,35,1.92,1.11,3.03,36,True,True,True,True,False,False,True,Croatia_HNL,,13.8,42%,20%,,,,,,,,,,,,,,,,,2022-05-01 15:00:00
2021-2022,33,1,1,2,2,8,10,2,0,0,0,3,3,4,14,7,17,19,6,42,58,Stadion Kranjčevićeva (Zagreb),,2,0,6.8,4.05,1.37,1.33,2.05,3.75,2.25,1.6,1.57,2.0,2.26,1.8,1.41,2.95,2.7,1.35,2,1,0,0,1,1,1,1651424700,-1,0,44,0,-1,1,1,1,3,1,5,4,6,0,0,2,0,0,2,1,58,84,116,150,1.08,1.9,2.98,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,72,31,72,Lokomotiva Zagreb,Dinamo Zagreb,1.89,2.17,1.88,2.19,1.38,2.16,57,29,1.71,1.7,3.41,36,True,True,False,False,False,False,True,Croatia_HNL,,10.36,84%,0%,,,,,,,,,,,,,,,,,2022-05-01 17:05:00
2021-2022,34,3,3,6,8,8,16,5,2,1,1,4,6,6,4,10,10,11,15,55,45,ŠRC Velika Gorica (Velika Gorica),,6,3,2.55,3.35,2.65,1.29,1.92,3.0,1.78,1.99,1.52,1.95,2.34,1.8,1.39,2.81,2.85,1.4,6,2,1,1,2,3,3,1651935600,-1,0,66,0,-1,1,1,6,0,2,8,6,10,4,2,2,1,6,3,1,59,52,80,80,1.34,1.43,2.77,1,0,1,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,81,50,75,Gorica,Lokomotiva Zagreb,1.06,0.83,1.06,0.88,1.21,1.36,38,19,1.73,1.52,3.25,36,True,True,True,True,True,True,True,Croatia_HNL,,4.61,77%,20%,,,,,,,,,,,,,,,,,2022-05-07 15:00:00
