season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_1st_half_under15,pinnacle_1st_half_over15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_corners_over_85,pinnacle_corners_under_85,date
2022-2023,3,1,1,2,7,4,11,2,3,0,0,2,5,23,5,25,10,7,17,58,42,Jan Breydelstadion (Brugge),,2,3,1.29,5.5,9.5,1.12,1.46,2.25,1.8,1.95,1.35,1.61,2.93,2.23,1.22,2.1,4.0,1.67,2,0,0,1,1,2,0,1659725100,-1,0,50,0,-1,1,1,5,1,2,3,6,5,2,1,0,2,3,2,1,67,35,151,90,2.2,1.24,3.45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,Club Brugge,Zulte-Waregem,1.95,0.82,3.0,0.0,1.5,1.5,50,50,1.92,1.38,3.3,34,True,True,False,False,False,False,True,Belgium_Pro_League,,7.45,66%,0%,,,,,,,,,,,,,,,,,2022-08-05 18:45:00
2022-2023,3,4,2,6,8,2,10,0,2,0,1,14,6,13,5,27,11,9,15,56,44,Cegeka Arena (Genk),,0,3,1.5,4.48,5.95,1.16,1.63,2.33,1.7,2.05,1.42,1.74,2.75,2.02,1.3,2.5,3.4,1.5,6,3,1,1,1,2,4,1659794400,533,0,100,0,-1,1,1,2,1,6,1,3,7,0,0,0,3,0,3,1,59,45,96,100,3.1,1.45,4.54,0,0,0,0,0,0,1,1,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,50,100,KRC Genk,AS Eupen,2.4,0.71,3.0,0.0,1.5,1.5,0,0,1.94,1.5,3.44,34,True,True,True,True,True,True,True,Belgium_Pro_League,,8.05,38%,30%,,,,,,,,,,,,,,,,,2022-08-06 14:00:00
2022-2023,3,0,0,0,4,6,10,1,1,0,0,6,3,8,16,14,19,12,16,37,63,Guldensporenstadion (Kortrijk),,1,1,3.05,3.3,2.33,1.33,2.01,3.6,1.8,1.95,1.47,1.85,2.6,1.95,1.44,3.25,2.63,1.33,0,0,0,0,0,0,0,1659802500,-1,0,50,0,-1,1,1,3,5,1,1,8,2,0,1,1,0,1,1,1,18,63,58,139,1.43,1.87,3.3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,100,0,50,KV Kortrijk,Sint-Truiden,1.0,1.18,0.0,1.0,1.5,1.0,100,0,1.47,1.21,2.68,34,False,False,False,False,False,False,False,Belgium_Pro_League,,1.99,44%,36%,,,,,,,,,,,,,,,,,2022-08-06 16:15:00
2022-2023,3,1,3,4,9,5,14,2,1,0,0,5,7,12,3,17,10,11,7,64,36,Stade du Pays de Charleroi (Charleroi),,2,1,1.66,4.0,4.82,1.22,1.7,2.8,1.75,2.0,1.39,1.7,2.9,2.15,1.33,2.5,3.25,1.5,4,0,1,1,2,3,1,1659802500,531,0,50,0,-1,1,1,5,3,4,2,8,6,1,0,1,1,1,2,1,62,44,100,93,1.87,1.45,3.31,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,0,100,Sporting Charleroi,KV Oostende,1.53,0.65,3.0,0.0,1.5,1.5,50,0,1.49,1.01,2.5,34,True,True,True,True,False,False,True,Belgium_Pro_League,,10.36,41%,0%,,,,,,,,,,,,,,,,,2022-08-06 16:15:00
2022-2023,3,3,0,3,3,5,8,2,5,0,0,7,3,1,4,8,7,14,12,41,59,AFAS-stadion Achter de Kazerne (Mechelen (Malines)),,2,5,3.22,3.55,2.14,1.22,1.67,2.85,1.62,2.2,1.31,1.6,3.14,2.28,1.33,2.63,3.25,1.44,3,1,0,2,0,2,1,1659811500,537,0,50,0,-1,1,1,3,2,0,3,5,3,0,1,2,4,1,6,1,32,33,91,110,1.24,0.91,2.15,0,0,0,0,0,0,1,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,100,50,100,KV Mechelen,Union Saint-Gilloise,1.59,1.95,0.0,1.0,0.0,2.0,100,0,1.52,1.55,3.07,34,True,True,True,False,False,False,False,Belgium_Pro_League,,6.91,55%,0%,,,,,,,,,,,,,,,,,2022-08-06 18:45:00
2022-2023,3,2,0,2,5,6,11,1,2,0,0,8,4,4,3,12,7,15,17,59,41,Stade Maurice Dufrasne (Liège (Luik)),,1,2,2.8,3.25,2.45,1.3,1.86,3.4,1.68,2.05,1.5,1.87,2.48,1.87,1.36,2.65,2.87,1.42,2,2,0,0,0,0,2,1659871800,527,0,50,0,-1,1,1,5,2,0,4,7,4,0,2,1,0,2,1,1,41,39,66,129,1.61,1.03,2.64,2,0,2,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,0,100,Standard Liège,Cercle Brugge,1.7,1.3,1.0,0.0,0.5,1.5,50,0,1.02,0.63,1.65,40,True,True,False,False,False,False,False,Belgium_Pro_League,,9.22,33%,0%,,,,,,,,,,,,,,,,,2022-08-07 11:30:00
2022-2023,3,2,1,3,10,7,17,2,0,0,0,8,2,8,8,17,10,11,10,57,43,GHELAMCO-arena (Gent),,2,0,1.57,4.0,5.0,1.22,1.75,2.95,1.8,1.95,1.33,1.62,3.04,2.24,1.33,2.5,3.25,1.5,3,2,1,0,0,0,3,1659880800,525,0,50,0,-1,1,1,4,3,6,4,7,10,0,0,2,0,0,2,1,42,51,115,103,1.88,1.15,3.03,1,0,1,0,0,0,1,1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,100,0,100,KAA Gent,KVC Westerlo,1.9,1.2,1.0,0.0,1.0,1.5,100,0,1.56,1.79,3.35,40,True,True,True,False,False,False,True,Belgium_Pro_League,,12.28,51%,3%,,,,,,,,,,,,,,,,,2022-08-07 14:00:00
2022-2023,3,3,1,4,2,1,3,1,1,0,0,7,3,7,3,14,6,14,8,59,41,Lotto Park (Bruxelles (Brussel)),,1,1,1.22,6.0,11.5,1.16,1.68,2.3,1.95,1.8,1.52,1.83,2.39,1.86,1.29,2.25,3.5,1.57,4,3,0,0,1,1,3,1659889800,61,0,0,0,-1,1,1,0,1,2,0,1,2,0,0,1,1,0,2,1,44,36,112,101,1.7,0.86,2.56,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,100,0,50,RSC Anderlecht,RFC Seraing,1.29,0.76,3.0,0.0,1.5,0.0,100,0,1.46,0.38,1.84,34,True,True,True,True,False,False,True,Belgium_Pro_League,,11.5,46%,0%,,,,,,,,,,,,,,,,,2022-08-07 16:30:00
2022-2023,3,4,2,6,9,7,16,2,1,0,0,5,5,14,4,20,10,7,11,57,43,Bosuilstadion (Deurne),,2,1,1.57,4.2,5.25,1.2,1.57,2.75,1.75,2.0,1.35,1.65,2.93,2.18,1.33,2.5,3.25,1.5,6,2,1,2,1,3,3,1659898800,1048,0,0,0,-1,1,1,3,3,6,4,6,10,1,1,1,0,2,1,1,68,31,124,49,2.04,1.14,3.18,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,0,0,Royal Antwerp FC,OH Leuven,2.4,1.29,3.0,3.0,3.0,3.0,100,50,1.96,2.15,4.11,34,True,True,True,True,True,True,True,Belgium_Pro_League,,6.91,63%,0%,,,,,,,,,,,,,,,,,2022-08-07 19:00:00
2022-2023,4,1,3,4,2,6,8,3,1,0,0,4,8,5,6,9,14,9,7,40,60,Diaz Arena (Oostende),,3,1,3.56,3.65,1.74,1.22,1.7,2.85,1.7,2.05,1.4,1.67,2.7,2.1,1.35,2.5,2.9,1.47,4,1,2,0,1,1,3,1660329900,525,0,100,0,-1,1,1,1,4,1,2,5,3,1,1,2,0,2,2,1,50,42,127,114,1.23,1.76,2.98,0,0,0,0,0,0,1,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,50,100,KV Oostende,KAA Gent,0.94,1.7,3.0,1.0,2.0,1.67,0,0,1.58,2.75,4.33,34,True,True,True,True,False,False,True,Belgium_Pro_League,,12.66,58%,0%,,,,,,,,,,,,,,,,,2022-08-12 18:45:00
2022-2023,4,4,2,6,4,6,10,2,5,0,1,7,6,9,7,16,13,3,11,55,45,Het Kuipje (Westerlo),,2,6,2.1,3.25,3.35,1.3,1.98,3.4,1.72,2.0,1.48,1.73,2.5,2.0,1.39,2.7,2.75,1.4,6,1,0,3,2,5,1,1660399200,534,0,50,0,-1,1,1,2,3,2,3,5,5,1,1,1,5,2,6,1,55,36,119,89,1.9,1.5,3.41,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,50,100,KVC Westerlo,Standard Liège,1.55,1.15,3.0,0.0,1.0,1.33,50,0,2.43,1.25,3.68,40,True,True,True,True,True,True,True,Belgium_Pro_League,,6.91,26%,0%,,,,,,,,,,,,,,,,,2022-08-13 14:00:00
2022-2023,4,0,0,0,8,8,16,0,4,0,0,4,6,12,7,16,13,9,13,48,52,Jan Breydelstadion (Brugge),,0,4,2.09,3.6,3.29,1.28,1.78,3.1,1.68,2.05,1.32,1.61,2.98,2.23,1.36,2.6,2.87,1.43,0,0,0,0,0,0,0,1660407300,-1,0,50,0,-1,1,1,3,2,5,6,5,11,0,2,0,2,2,2,1,52,33,119,77,1.67,1.48,3.15,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,Cercle Brugge,KV Mechelen,1.75,0.59,3.0,0.0,1.0,1.0,50,50,1.73,2.41,4.14,34,False,False,False,False,False,False,False,Belgium_Pro_League,,8.66,34%,17%,,,,,,,,,,,,,,,,,2022-08-13 16:15:00
2022-2023,4,0,1,1,3,6,9,2,3,0,0,4,6,9,9,13,15,8,13,44,56,Stade du Pairay (Seraing),,2,3,4.06,3.7,1.84,1.25,1.73,3.1,1.75,2.0,1.38,1.7,2.85,2.1,1.36,2.63,3.0,1.44,1,0,0,0,1,1,0,1660407300,529,0,0,0,-1,1,1,2,3,1,3,5,4,1,1,1,2,2,3,1,36,57,99,96,1.37,1.78,3.15,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,RFC Seraing,Sporting Charleroi,0.41,1.47,0.0,0.0,0.0,1.0,100,100,1.83,1.07,2.9,34,True,False,False,False,False,False,False,Belgium_Pro_League,,14.97,25%,0%,,,,,,,,,,,,,,,,,2022-08-13 16:15:00
2022-2023,4,2,1,3,5,1,6,0,3,0,0,10,4,8,3,18,7,20,11,59,41,Stade Joseph Mariën (Bruxelles (Brussels)),,0,3,1.45,4.65,6.44,1.22,1.72,2.85,1.9,1.8,1.38,1.67,2.88,2.12,1.32,2.45,3.1,1.47,3,1,0,1,1,2,1,1660416300,2572,0,0,0,-1,1,1,1,0,4,1,1,5,0,3,0,0,3,0,1,73,20,152,88,2.37,0.88,3.25,1,0,1,0,0,0,1,1,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Union Saint-Gilloise,KV Kortrijk,2.2,0.82,3.0,3.0,1.33,1.33,100,100,2.11,1.06,3.17,34,True,True,True,False,False,False,True,Belgium_Pro_League,,3.44,44%,0%,,,,,,,,,,,,,,,,,2022-08-13 18:45:00
2022-2023,4,0,3,3,6,5,11,4,3,0,0,8,8,5,5,13,13,13,11,54,46,Stadion Stayen (Sint-Truiden (St.-Trond)),,4,3,3.5,3.4,1.91,1.28,1.8,3.1,1.75,2.0,1.5,1.88,2.48,1.93,1.4,2.75,2.75,1.4,3,0,2,0,1,1,2,1660476600,61,0,50,0,-1,1,1,1,1,5,4,2,9,1,1,3,2,2,5,1,58,22,102,66,1.8,1.54,3.34,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,50,0,50,Sint-Truiden,RSC Anderlecht,1.29,1.41,1.0,0.0,1.0,2.0,100,50,1.18,0.6,1.78,34,True,True,True,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2022-08-14 11:30:00
2022-2023,4,0,1,1,6,3,9,4,0,0,0,6,7,12,6,18,13,12,9,36,64,Stadion am Kehrweg (Eupen),,4,0,3.45,3.6,1.9,1.21,1.62,2.55,1.62,2.2,1.31,1.61,3.0,2.23,1.3,2.5,3.4,1.5,1,0,0,0,1,1,0,1660485600,1048,0,50,0,-1,1,1,0,1,6,2,1,8,3,0,1,0,3,1,1,46,67,68,116,1.88,1.8,3.68,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,AS Eupen,Royal Antwerp FC,0.94,1.75,3.0,3.0,1.0,3.0,50,0,1.92,1.03,2.95,34,True,False,False,False,False,False,False,Belgium_Pro_League,,3.44,31%,40%,,,,,,,,,,,,,,,,,2022-08-14 14:00:00
2022-2023,4,0,3,3,7,5,12,3,2,0,0,4,5,11,9,15,14,6,12,47,53,King Power at Den Dreef Stadion (Heverlee),,3,2,4.3,3.8,1.66,1.18,1.55,2.38,1.57,2.25,1.4,1.61,2.7,2.23,1.29,2.25,3.5,1.57,3,0,2,0,1,1,2,1660494600,95,0,50,0,-1,1,1,1,2,6,3,3,9,0,1,3,1,1,4,1,42,61,61,115,1.52,1.68,3.2,0,2,0,1,0,1,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,50,100,OH Leuven,Club Brugge,1.53,1.3,3.0,0.0,2.0,1.33,50,0,1.75,1.15,2.9,34,True,True,True,False,False,False,False,Belgium_Pro_League,,6.91,26%,40%,,,,,,,,,,,,,,,,,2022-08-14 16:30:00
2022-2023,4,1,4,5,4,8,12,4,2,0,0,4,7,12,9,16,16,14,16,55,45,Elindus Arena (Waregem),,4,2,3.7,3.75,1.77,1.17,1.53,2.3,1.53,2.38,1.43,1.67,2.63,2.12,1.29,2.25,3.5,1.57,5,1,3,0,1,1,4,1660503600,533,0,50,0,-1,1,1,4,2,0,6,6,6,1,0,3,2,1,5,1,43,43,85,116,1.6,1.82,3.42,0,1,0,1,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,50,50,Zulte-Waregem,KRC Genk,0.76,1.75,3.0,0.0,1.33,2.0,50,0,2.29,2.25,4.54,34,True,True,True,True,True,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2022-08-14 19:00:00
2022-2023,5,1,3,4,7,6,13,5,3,0,0,7,7,8,10,15,17,17,10,63,37,Stadion am Kehrweg (Eupen),,5,3,1.8,3.6,4.0,1.26,1.78,3.03,1.67,2.1,1.44,1.8,2.45,1.85,1.33,2.63,3.25,1.44,4,0,3,1,0,1,3,1660934700,2576,0,50,0,-1,1,1,4,4,3,2,8,5,3,0,2,3,3,5,1,53,31,131,96,1.83,1.79,3.62,0,1,0,1,0,0,1,1,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,50,50,AS Eupen,RFC Seraing,0.94,0.76,1.5,0.0,0.75,0.0,50,25,1.9,0.62,2.52,34,True,True,True,True,False,False,True,Belgium_Pro_League,,4.61,94%,100%,,,,,,,,,,,,,,,,,2022-08-19 18:45:00
2022-2023,5,0,1,1,5,5,10,2,4,0,0,7,4,5,7,12,11,13,17,54,46,Diaz Arena (Oostende),,2,4,3.25,3.35,2.23,1.35,2.1,3.75,1.85,1.85,1.42,1.74,2.75,2.02,1.44,3.0,2.55,1.33,1,0,1,0,0,0,1,1661004000,532,0,75,0,-1,1,1,0,2,5,3,2,8,2,2,0,2,4,2,1,35,32,139,76,1.52,1.21,2.73,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,50,75,KV Oostende,Sint-Truiden,0.94,1.18,1.5,1.0,1.5,0.75,50,25,1.41,1.54,2.95,34,True,False,False,False,False,False,False,Belgium_Pro_League,,13.8,52%,20%,,,,,,,,,,,,,,,,,2022-08-20 14:00:00
2022-2023,5,2,1,3,7,5,12,1,1,0,0,3,3,15,7,18,10,7,19,62,38,Cegeka Arena (Genk),,1,1,1.61,3.6,4.4,1.2,1.61,2.6,1.7,2.05,1.42,1.74,2.75,2.02,1.31,2.37,3.2,1.51,3,1,0,1,1,2,1,1661012100,533,0,50,0,-1,1,1,6,1,1,4,7,5,0,0,1,1,0,2,1,43,50,103,96,1.66,1.21,2.87,1,0,1,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,75,100,KRC Genk,Cercle Brugge,2.4,1.3,3.0,0.0,2.25,1.0,50,0,2.52,0.83,3.35,40,True,True,True,False,False,False,True,Belgium_Pro_League,,4.61,47%,0%,,,,,,,,,,,,,,,,,2022-08-20 16:15:00
2022-2023,5,4,2,6,4,3,7,2,0,0,2,7,4,8,5,15,9,11,10,61,39,Bosuilstadion (Deurne),,2,4,2.53,3.45,2.53,1.29,2.01,3.0,1.7,2.05,1.43,1.67,2.63,2.1,1.36,2.62,3.0,1.44,6,4,1,0,1,1,5,1661970600,1048,0,50,0,-1,1,1,1,3,3,0,4,3,0,1,2,1,1,3,1,22,40,106,102,1.61,1.15,2.75,1,0,1,0,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,25,75,Royal Antwerp FC,Union Saint-Gilloise,2.4,1.95,3.0,0.5,3.0,2.0,50,25,2.0,1.23,3.23,40,True,True,True,True,True,True,True,Belgium_Pro_League,,9.22,61%,0%,,,,,,,,,,,,,,,,,2022-08-31 18:30:00
2022-2023,5,0,1,1,5,3,8,2,2,0,0,2,6,9,5,11,11,10,13,51,49,Lotto Park (Bruxelles (Brussel)),,2,2,2.05,3.5,2.95,1.25,1.75,3.0,1.66,2.2,1.57,1.95,2.25,1.85,1.34,2.6,3.0,1.44,1,0,0,0,1,1,0,1662057000,525,0,75,0,-1,1,1,2,2,3,1,4,4,0,0,2,2,0,4,1,55,40,108,115,1.24,1.42,2.66,0,1,0,1,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,50,100,RSC Anderlecht,KAA Gent,1.29,1.7,3.0,2.0,1.8,1.6,25,0,1.58,2.25,3.83,34,True,False,False,False,False,False,False,Belgium_Pro_League,,2.3,53%,0%,,,,,,,,,,,,,,,,,2022-09-01 18:30:00
2022-2023,5,2,1,3,15,2,17,3,3,0,1,4,3,27,7,31,10,16,12,62,38,Jan Breydelstadion (Brugge),,3,5,1.3,5.0,9.0,1.17,1.62,2.33,1.85,1.85,1.28,1.55,3.2,2.38,1.26,2.2,3.5,1.58,3,2,1,0,0,0,3,1661081400,95,0,75,0,-1,1,1,8,0,7,2,8,9,0,1,3,3,1,6,1,62,30,143,76,2.68,1.06,3.74,0,0,0,0,0,0,1,1,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,25,50,Club Brugge,KV Kortrijk,1.95,0.82,2.0,1.5,1.75,1.0,50,25,2.06,0.97,3.03,34,True,True,True,False,False,False,True,Belgium_Pro_League,,11.32,62%,100%,,,,,,,,,,,,,,,,,2022-08-21 11:30:00
2022-2023,5,1,3,4,2,5,7,2,0,0,0,5,7,5,9,10,16,5,7,52,48,Elindus Arena (Waregem),,2,0,2.63,3.4,2.45,1.2,1.73,2.65,1.53,2.35,1.42,1.74,2.75,2.02,1.31,2.35,3.2,1.51,4,1,1,0,2,2,2,1661090400,529,0,25,0,-1,1,1,2,1,0,4,3,4,0,0,2,0,0,2,1,32,44,110,117,1.23,1.83,3.05,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,50,25,25,Zulte-Waregem,Sporting Charleroi,0.76,1.47,1.5,1.5,1.0,1.5,75,50,1.95,1.42,3.37,34,True,True,True,True,False,False,True,Belgium_Pro_League,,5.01,56%,96%,,,,,,,,,,,,,,,,,2022-08-21 14:00:00
2022-2023,5,1,3,4,10,3,13,3,4,0,1,8,6,16,2,24,8,11,15,65,35,Stade Maurice Dufrasne (Liège (Luik)),,3,6,2.1,3.4,3.05,1.22,1.62,2.8,1.61,2.2,1.42,1.76,2.69,2.02,1.34,2.5,3.0,1.46,4,0,2,1,1,2,2,1661099400,690,0,50,0,-1,1,1,6,1,4,2,7,6,1,4,2,1,5,3,1,76,21,141,63,2.62,1.08,3.7,1,0,0,0,1,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,50,75,Standard Liège,OH Leuven,1.7,1.29,2.0,1.5,1.0,1.5,50,0,1.31,1.64,2.95,34,True,True,True,True,False,False,True,Belgium_Pro_League,,5.75,49%,0%,,,,,,,,,,,,,,,,,2022-08-21 16:30:00
2022-2023,5,5,4,9,5,5,10,1,2,0,0,7,5,8,7,15,12,11,7,50,50,AFAS-stadion Achter de Kazerne (Mechelen (Malines)),,1,2,2.47,3.45,2.47,1.28,1.8,3.1,1.68,2.05,1.22,1.44,3.64,2.62,1.37,2.65,2.8,1.41,9,1,1,4,3,7,2,1661108400,537,0,25,0,-1,1,1,2,4,3,1,6,4,0,1,1,1,1,2,1,60,46,101,121,1.87,1.45,3.32,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,50,100,KV Mechelen,KVC Westerlo,1.59,1.2,1.5,0.0,1.0,1.5,50,0,1.38,1.47,2.85,34,True,True,True,True,True,True,True,Belgium_Pro_League,,3.44,71%,0%,,,,,,,,,,,,,,,,,2022-08-21 19:00:00
2022-2023,6,1,3,4,2,5,7,1,0,0,0,9,8,11,7,20,15,9,6,48,52,Stade du Pays de Charleroi (Charleroi),,1,0,3.3,3.75,1.96,1.2,1.6,2.6,1.57,2.3,1.4,1.67,2.7,2.1,1.3,2.35,3.2,1.52,4,1,2,0,1,1,3,1661539500,95,0,75,0,-1,1,1,0,4,2,1,4,3,1,0,0,0,1,0,1,56,49,137,118,2.3,1.87,4.17,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,50,100,Sporting Charleroi,Club Brugge,1.53,1.3,1.5,1.5,1.8,2.0,0,0,1.68,1.41,3.09,34,True,True,True,True,False,False,True,Belgium_Pro_League,,5.01,79%,40%,,,,,,,,,,,,,,,,,2022-08-26 18:45:00
2022-2023,6,0,4,4,5,2,7,2,3,0,0,3,5,5,7,8,12,10,13,41,59,Stade du Pairay (Seraing),,2,3,5.2,4.4,1.53,0.0,1.6,2.38,1.67,2.1,0.0,0.0,0.0,0.0,1.29,2.38,3.5,1.53,4,0,1,0,3,3,1,1661608800,533,0,50,0,-1,1,1,2,2,3,0,4,3,1,0,1,3,1,4,1,41,40,79,106,1.02,1.41,2.42,0,1,0,0,0,1,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,RFC Seraing,KRC Genk,0.41,1.75,0.0,1.5,0.6,2.4,50,50,1.6,2.03,3.63,34,True,True,True,True,False,False,False,Belgium_Pro_League,,4.61,63%,75%,,,,,,,,,,,,,,,,,2022-08-27 14:00:00
2022-2023,6,1,1,2,6,4,10,1,2,0,0,6,5,18,5,24,10,10,16,60,40,Jan Breydelstadion (Brugge),,1,2,2.3,3.4,3.0,1.22,1.57,2.8,1.63,2.2,1.39,1.72,2.81,2.07,1.29,2.45,3.35,1.49,2,1,1,0,0,0,2,1661616900,-1,0,25,0,-1,1,1,2,0,4,4,2,8,0,0,1,2,0,3,1,47,44,126,64,2.27,1.3,3.57,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,25,0,0,Cercle Brugge,Zulte-Waregem,1.75,0.82,2.0,0.5,0.8,0.8,100,75,1.7,1.31,3.01,34,True,True,False,False,False,False,True,Belgium_Pro_League,,13.15,67%,25%,,,,,,,,,,,,,,,,,2022-08-27 16:15:00
2022-2023,6,2,1,3,2,7,9,1,3,0,0,6,6,6,10,12,16,9,15,61,39,King Power at Den Dreef Stadion (Heverlee),,1,3,2.4,3.4,2.86,1.22,1.72,2.75,1.57,2.25,1.32,1.61,2.98,2.2,1.31,2.37,3.1,1.51,3,0,1,2,0,2,1,1661616900,690,0,25,0,-1,1,1,2,3,0,4,5,4,1,1,0,2,2,2,1,56,48,105,85,1.59,1.77,3.36,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,25,100,OH Leuven,KV Oostende,1.53,0.65,1.5,1.5,1.8,1.2,50,0,1.63,1.23,2.86,34,True,True,True,False,False,False,True,Belgium_Pro_League,,6.91,61%,100%,,,,,,,,,,,,,,,,,2022-08-27 16:15:00
